"EFF_DATE","STAR_COMPUTER_CODE","ARTCC","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","BRICKYARD TRANSITION",1,"VHP.AARCH2",20,"UKAAY","K5","WP   ","PRUET",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","BRICKYARD TRANSITION",1,"VHP.AARCH2",30,"PRUET","K5","WP   ","AKBAR",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","BRICKYARD TRANSITION",1,"VHP.AARCH2",40,"AKBAR","K5","WP   ","VHP",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","BRICKYARD TRANSITION",1,"VHP.AARCH2",50,"VHP","","VORTAC","",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",10,"AARCH","K5","WP   ","HONKK",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",20,"HONKK","K5","WP   ","WLDBL",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",30,"WLDBL","K5","RP   ","GORDO",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",40,"GORDO","K5","RP   ","BASCO",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",50,"BASCO","K5","WP   ","JARKE",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",60,"JARKE","K5","RP   ","RBS",""
"2026/01/22","AARCH.AARCH2","ZKC","TRANSITION","ROBERTS TRANSITION",1,"RBS.AARCH2",70,"RBS","","VOR/DME","",""
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-DUCES",1,"",10,"DUCES","K2","WP   ","LAAND","EGE"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-DUCES",1,"",20,"LAAND","K2","WP   ","BAAHN","EGE"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-DUCES",1,"",30,"BAAHN","K2","WP   ","AAVON","EGE"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-DUCES",1,"",40,"AAVON","K2","WP   ","","EGE"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-GRFLD",1,"",10,"GRFLD","K2","WP   ","AAVON","RIL"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-GRFLD",1,"",20,"AAVON","K2","WP   ","","RIL"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-ZIRCL",1,"",10,"ZIRCL","K2","WP   ","AAVON","HDN"
"2026/01/22","AAVON.AAVON1","ZDV","BODY","AAVON-ZIRCL",1,"",20,"AAVON","K2","WP   ","","HDN"
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","HYPPE TRANSITION",1,"HYPPE.AAVON1",10,"AAVON","K2","WP   ","HYPPE",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","HYPPE TRANSITION",1,"HYPPE.AAVON1",20,"HYPPE","K2","WP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","IBSKI TRANSITION",1,"IBSKI.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","IBSKI TRANSITION",1,"IBSKI.AAVON1",20,"PPLAY","K2","WP   ","TESSY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","IBSKI TRANSITION",1,"IBSKI.AAVON1",30,"TESSY","K2","RP   ","IBSKI",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","IBSKI TRANSITION",1,"IBSKI.AAVON1",40,"IBSKI","K2","WP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","KIMMR TRANSITION",1,"KIMMR.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","KIMMR TRANSITION",1,"KIMMR.AAVON1",20,"PPLAY","K2","WP   ","TESSY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","KIMMR TRANSITION",1,"KIMMR.AAVON1",30,"TESSY","K2","RP   ","KIMMR",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","KIMMR TRANSITION",1,"KIMMR.AAVON1",40,"KIMMR","K2","WP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","MAESA TRANSITION",1,"MAESA.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","MAESA TRANSITION",1,"MAESA.AAVON1",20,"PPLAY","K2","WP   ","TESSY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","MAESA TRANSITION",1,"MAESA.AAVON1",30,"TESSY","K2","RP   ","VIRDE",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","MAESA TRANSITION",1,"MAESA.AAVON1",40,"VIRDE","K2","WP   ","MAESA",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","MAESA TRANSITION",1,"MAESA.AAVON1",50,"MAESA","K2","WP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","PPLAY TRANSITION",1,"PPLAY.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","PPLAY TRANSITION",1,"PPLAY.AAVON1",20,"PPLAY","K2","WP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","TESSY TRANSITION",1,"TESSY.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","TESSY TRANSITION",1,"TESSY.AAVON1",20,"PPLAY","K2","WP   ","TESSY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","TESSY TRANSITION",1,"TESSY.AAVON1",30,"TESSY","K2","RP   ","",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","VIRDE TRANSITION",1,"VIRDE.AAVON1",10,"AAVON","K2","WP   ","PPLAY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","VIRDE TRANSITION",1,"VIRDE.AAVON1",20,"PPLAY","K2","WP   ","TESSY",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","VIRDE TRANSITION",1,"VIRDE.AAVON1",30,"TESSY","K2","RP   ","VIRDE",""
"2026/01/22","AAVON.AAVON1","ZDV","TRANSITION","VIRDE TRANSITION",1,"VIRDE.AAVON1",40,"VIRDE","K2","WP   ","",""
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",10,"ELBBE","K1","WP   ","HUNAM","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",20,"HUNAM","K1","WP   ","ALDER","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",30,"ALDER","K1","RP   ","ROCCI","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",40,"ROCCI","K1","WP   ","MUIRE","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",50,"MUIRE","K1","WP   ","WRKHS","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",60,"WRKHS","K1","WP   ","WEBIM","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",70,"WEBIM","K1","RP   ","WHYTE","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",80,"WHYTE","K1","RP   ","ADYMS","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-ELBBE",1,"",90,"ADYMS","K1","WP   ","","TCM/16"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",10,"RIMOE","K1","RP   ","ZOTAN","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",20,"ZOTAN","K1","WP   ","ALDER","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",30,"ALDER","K1","RP   ","ROCCI","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",40,"ROCCI","K1","WP   ","MUIRE","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",50,"MUIRE","K1","WP   ","WRKHS","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",60,"WRKHS","K1","WP   ","WEBIM","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",70,"WEBIM","K1","RP   ","WHYTE","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",80,"WHYTE","K1","RP   ","ADYMS","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","BODY","ADYMS-RIMOE",1,"",90,"ADYMS","K1","WP   ","","TCM/34"
"2026/01/22","ADYMS.ADYMS3","ZSE","TRANSITION","PENDLETON TRANSITION",1,"PDT.ADYMS3",10,"ADYMS","K1","WP   ","PDT",""
"2026/01/22","ADYMS.ADYMS3","ZSE","TRANSITION","PENDLETON TRANSITION",1,"PDT.ADYMS3",20,"PDT","","VORTAC","",""
"2026/01/22","ADYMS.ADYMS3","ZSE","TRANSITION","SUNED TRANSITION",1,"SUNED.ADYMS3",10,"ADYMS","K1","WP   ","SUNED",""
"2026/01/22","ADYMS.ADYMS3","ZSE","TRANSITION","SUNED TRANSITION",1,"SUNED.ADYMS3",20,"SUNED","K1","RP   ","",""
"2026/01/22","AGUDE.AGUDE6","ZMP","BODY","AGUDE-GEP",1,"",10,"GEP","","VORTAC","AGUDE","21D, ANE, CFE, FBL, FCM, GYL, LVN, MGG, MIC, OEO, RNH, SGS, STP"
"2026/01/22","AGUDE.AGUDE6","ZMP","BODY","AGUDE-GEP",1,"",20,"AGUDE","K5","RP   ","","21D, ANE, CFE, FBL, FCM, GYL, LVN, MGG, MIC, OEO, RNH, SGS, STP"
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","BADGER TRANSITION",1,"BAE.AGUDE6",10,"AGUDE","K5","RP   ","EAU",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","BADGER TRANSITION",1,"BAE.AGUDE6",20,"EAU","","VORTAC","ROBBY",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","BADGER TRANSITION",1,"BAE.AGUDE6",30,"ROBBY","K5","RP   ","BEERI",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","BADGER TRANSITION",1,"BAE.AGUDE6",40,"BEERI","K5","RP   ","BAE",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","BADGER TRANSITION",1,"BAE.AGUDE6",50,"BAE","","VOR/DME","",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","THATS TRANSITION",1,"THATS.AGUDE6",10,"AGUDE","K5","RP   ","THATS",""
"2026/01/22","AGUDE.AGUDE6","ZMP","TRANSITION","THATS TRANSITION",1,"THATS.AGUDE6",20,"THATS","K5","RP   ","",""
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",10,"IXION","K4","WP   ","ADDYY","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",20,"ADDYY","K4","WP   ","GERVN","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",30,"GERVN","K4","WP   ","DNKIN","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",40,"DNKIN","K4","WP   ","FOLLK","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",50,"FOLLK","K4","WP   ","AIRBL","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-IXION",1,"",60,"AIRBL","K4","WP   ","","SAT/22"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",10,"KEENM","K4","WP   ","PATII","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",20,"PATII","K4","WP   ","MANOO","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",30,"MANOO","K4","WP   ","DNKIN","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",40,"DNKIN","K4","WP   ","FOLLK","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",50,"FOLLK","K4","WP   ","AIRBL","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-KEENM",1,"",60,"AIRBL","K4","WP   ","","SAT/31L"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LDRON",1,"",10,"LDRON","K4","WP   ","DNKIN","SAT/13R"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LDRON",1,"",20,"DNKIN","K4","WP   ","FOLLK","SAT/13R"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LDRON",1,"",30,"FOLLK","K4","WP   ","AIRBL","SAT/13R"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LDRON",1,"",40,"AIRBL","K4","WP   ","","SAT/13R"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",10,"LOWWN","K4","WP   ","TIMYY","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",20,"TIMYY","K4","WP   ","DIIAW","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",30,"DIIAW","K4","WP   ","DYNMO","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",40,"DYNMO","K4","WP   ","MANOO","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",50,"MANOO","K4","WP   ","DNKIN","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",60,"DNKIN","K4","WP   ","FOLLK","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",70,"FOLLK","K4","WP   ","AIRBL","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-LOWWN",1,"",80,"AIRBL","K4","WP   ","","SAT/04"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-RESST",1,"",10,"RESST","K4","WP   ","DNKIN","5C1, BAZ, CVB, PEZ, RND, SKF, SSF"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-RESST",1,"",20,"DNKIN","K4","WP   ","FOLLK","5C1, BAZ, CVB, PEZ, RND, SKF, SSF"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-RESST",1,"",30,"FOLLK","K4","WP   ","AIRBL","5C1, BAZ, CVB, PEZ, RND, SKF, SSF"
"2026/01/22","AIRBL.DNKIN2","ZHU","BODY","AIRBL-RESST",1,"",40,"AIRBL","K4","WP   ","","5C1, BAZ, CVB, PEZ, RND, SKF, SSF"
"2026/01/22","AIRBL.DNKIN2","ZHU","TRANSITION","MOPPP TRANSITION",1,"MOPPP.DNKIN2",10,"AIRBL","K4","WP   ","MOPPP",""
"2026/01/22","AIRBL.DNKIN2","ZHU","TRANSITION","MOPPP TRANSITION",1,"MOPPP.DNKIN2",20,"MOPPP","K4","WP   ","",""
"2026/01/22","AIRBL.DNKIN2","ZHU","TRANSITION","TRVLL TRANSITION",1,"TRVLL.DNKIN2",10,"AIRBL","K4","WP   ","TRVLL",""
"2026/01/22","AIRBL.DNKIN2","ZHU","TRANSITION","TRVLL TRANSITION",1,"TRVLL.DNKIN2",20,"TRVLL","K4","WP   ","",""
"2026/01/22","ALCRN.ALCRN1","ZJX","BODY","ALCRN-AAMOS",1,"",10,"AAMOS","K7","WP   ","ALCRN","NIP, VQQ"
"2026/01/22","ALCRN.ALCRN1","ZJX","BODY","ALCRN-AAMOS",1,"",20,"ALCRN","K7","WP   ","","NIP, VQQ"
"2026/01/22","ALCRN.ALCRN1","ZJX","BODY","ALCRN-SNKEM",1,"",10,"SNKEM","K7","WP   ","ALCRN","CRG, JAX, NRB"
"2026/01/22","ALCRN.ALCRN1","ZJX","BODY","ALCRN-SNKEM",1,"",20,"ALCRN","K7","WP   ","","CRG, JAX, NRB"
"2026/01/22","ALCRN.ALCRN1","ZJX","TRANSITION","ALLMA TRANSITION",1,"ALLMA.ALCRN1",10,"ALCRN","K7","WP   ","ALLMA",""
"2026/01/22","ALCRN.ALCRN1","ZJX","TRANSITION","ALLMA TRANSITION",1,"ALLMA.ALCRN1",20,"ALLMA","K7","WP   ","",""
"2026/01/22","ALEXS.ALEXS1","ZAU","BODY","ALEXS-FRDEE",1,"",10,"FRDEE","K5","WP   ","ALEXS","RFD"
"2026/01/22","ALEXS.ALEXS1","ZAU","BODY","ALEXS-FRDEE",1,"",20,"ALEXS","K5","WP   ","","RFD"
"2026/01/22","ALEXS.ALEXS1","ZAU","TRANSITION","KINZI TRANSITION",1,"KINZI.ALEXS1",10,"ALEXS","K5","WP   ","KINZI",""
"2026/01/22","ALEXS.ALEXS1","ZAU","TRANSITION","KINZI TRANSITION",1,"KINZI.ALEXS1",20,"KINZI","K5","WP   ","",""
"2026/01/22","ALEXS.ALEXS1","ZAU","TRANSITION","MILAA TRANSITION",1,"MILAA.ALEXS1",10,"ALEXS","K5","WP   ","FRRNK",""
"2026/01/22","ALEXS.ALEXS1","ZAU","TRANSITION","MILAA TRANSITION",1,"MILAA.ALEXS1",20,"FRRNK","K5","WP   ","MILAA",""
"2026/01/22","ALEXS.ALEXS1","ZAU","TRANSITION","MILAA TRANSITION",1,"MILAA.ALEXS1",30,"MILAA","K3","WP   ","",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-FERGI",1,"",10,"FERGI","K6","RP   ","TGTHR","DCA/15, DCA/19, DCA/22"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-FERGI",1,"",20,"TGTHR","K6","WP   ","STAND","DCA/15, DCA/19, DCA/22"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-FERGI",1,"",30,"STAND","K6","WP   ","FRDMM","DCA/15, DCA/19, DCA/22"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-FERGI",1,"",40,"FRDMM","K6","WP   ","ALWYZ","DCA/15, DCA/19, DCA/22"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-FERGI",1,"",50,"ALWYZ","K6","RP   ","","DCA/15, DCA/19, DCA/22"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-HEROO",1,"",10,"HEROO","K6","WP   ","VCTRY","ADW/01L, ADW/01R, DAA, DCA/01, DCA/04, DCA/33"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-HEROO",1,"",20,"VCTRY","K6","WP   ","RLLLL","ADW/01L, ADW/01R, DAA, DCA/01, DCA/04, DCA/33"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-HEROO",1,"",30,"RLLLL","K6","WP   ","LETZZ","ADW/01L, ADW/01R, DAA, DCA/01, DCA/04, DCA/33"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-HEROO",1,"",40,"LETZZ","K6","WP   ","ALWYZ","ADW/01L, ADW/01R, DAA, DCA/01, DCA/04, DCA/33"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-HEROO",1,"",50,"ALWYZ","K6","RP   ","","ADW/01L, ADW/01R, DAA, DCA/01, DCA/04, DCA/33"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-STAND",1,"",10,"STAND","K6","WP   ","FRDMM","ADW/19L, ADW/19R"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-STAND",1,"",20,"FRDMM","K6","WP   ","ALWYZ","ADW/19L, ADW/19R"
"2026/01/22","ALWYZ.FRDMM6","ZDC","BODY","ALWYZ-STAND",1,"",30,"ALWYZ","K6","RP   ","","ADW/19L, ADW/19R"
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",10,"ALWYZ","K6","RP   ","SEPII",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",20,"SEPII","K6","RP   ","FORGT",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",30,"FORGT","K6","RP   ","NEVVR",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",40,"NEVVR","K6","RP   ","WEWIL",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",50,"WEWIL","K6","RP   ","PLDGE",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",60,"PLDGE","K6","WP   ","COURG",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",70,"COURG","K6","WP   ","BRVRY",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",80,"BRVRY","K6","WP   ","HONNR",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",90,"HONNR","K6","RP   ","DRRON",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",100,"DRRON","K6","WP   ","BUCKO",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","BUCKO TRANSITION",1,"BUCKO.FRDMM6",110,"BUCKO","K6","RP   ","",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",10,"ALWYZ","K6","RP   ","SEPII",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",20,"SEPII","K6","RP   ","FORGT",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",30,"FORGT","K6","RP   ","NEVVR",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",40,"NEVVR","K6","RP   ","WEWIL",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",50,"WEWIL","K6","RP   ","PLDGE",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",60,"PLDGE","K6","WP   ","COURG",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",70,"COURG","K6","WP   ","BRVRY",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",80,"BRVRY","K6","WP   ","HONNR",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",90,"HONNR","K6","RP   ","DRRON",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",100,"DRRON","K6","WP   ","BUCKO",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",110,"BUCKO","K6","RP   ","LUISE",""
"2026/01/22","ALWYZ.FRDMM6","ZDC","TRANSITION","LUISE TRANSITION",1,"LUISE.FRDMM6",120,"LUISE","K6","RP   ","",""
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-BANYA",1,"",10,"BANYA","K7","WP   ","ALYNA","MCO/17L, MCO/17R, MCO/18L, MCO/18R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-BANYA",1,"",20,"ALYNA","K7","WP   ","","MCO/17L, MCO/17R, MCO/18L, MCO/18R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-BUDLE",1,"",10,"BUDLE","K7","WP   ","ALYNA","ISM, LEE, ORL, SFB"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-BUDLE",1,"",20,"ALYNA","K7","WP   ","","ISM, LEE, ORL, SFB"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-CUBAL",1,"",10,"CUBAL","K7","WP   ","SUNDE","MCO/35L, MCO/35R, MCO/36L, MCO/36R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-CUBAL",1,"",20,"SUNDE","K7","WP   ","VOSSS","MCO/35L, MCO/35R, MCO/36L, MCO/36R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-CUBAL",1,"",30,"VOSSS","K7","WP   ","HIGGZ","MCO/35L, MCO/35R, MCO/36L, MCO/36R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-CUBAL",1,"",40,"HIGGZ","K7","WP   ","ALYNA","MCO/35L, MCO/35R, MCO/36L, MCO/36R"
"2026/01/22","ALYNA.ALYNA4","ZJX","BODY","ALYNA-CUBAL",1,"",50,"ALYNA","K7","WP   ","","MCO/35L, MCO/35R, MCO/36L, MCO/36R"
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","BEAUX TRANSITION",1,"BEAUX.ALYNA4",10,"ALYNA","K7","WP   ","SURFR",""
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","BEAUX TRANSITION",1,"BEAUX.ALYNA4",20,"SURFR","K7","WP   ","BEAUX",""
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","BEAUX TRANSITION",1,"BEAUX.ALYNA4",30,"BEAUX","K","WP   ","",""
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","GRDON TRANSITION",1,"GRDON.ALYNA4",10,"ALYNA","K7","WP   ","BURNE",""
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","GRDON TRANSITION",1,"GRDON.ALYNA4",20,"BURNE","K7","WP   ","TIMIE",""
"2026/01/22","ALYNA.ALYNA4","ZJX","TRANSITION","GRDON TRANSITION",1,"GRDON.ALYNA4",30,"TIMIE","K7","WP   ","GRDON",""
