"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","ROUTE_PT_SEQ","ROUTE_PT_ID","NEXT_ROUTE_PT_ID","SEGMENT_TEXT","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","NAV_ID","NAVAID_BEARING","NAVAID_DIST"
"2026/01/22","VR","1711","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",38,11,0,"N",38.18333333,75,43,0,"W",-75.71666666,"SBY",237,14
"2026/01/22","VR","1711","ZDC",70,"G","","(1) 05 AGL B 15 AGL TO",38,10,0,"N",38.16666666,76,0,0,"W",-76,"HCM",45,55
"2026/01/22","VR","1712","ZDC",10,"A","B","(1) AS ASSIGNED TO",38,47,0,"N",38.78333333,76,27,0,"W",-76.45,"OTT",81,15
"2026/01/22","VR","1712","ZDC",20,"B","C","(1) 05 AGL B 15 AGL TO",38,27,0,"N",38.45,76,40,0,"W",-76.66666666,"OTT",177,16
"2026/01/22","VR","1712","ZDC",30,"C","D","(1) 05 AGL B 15 AGL TO",38,8,0,"N",38.13333333,76,42,0,"W",-76.7,"OTT",186,34
"2026/01/22","VR","1712","ZDC",40,"D","E","(1) 05 AGL B 15 AGL TO",37,49,0,"N",37.81666666,76,49,0,"W",-76.81666666,"HCM",354,23
"2026/01/22","VR","1712","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",37,25,0,"N",37.41666666,75,33,0,"W",-75.55,"CCV",89,22
"2026/01/22","VR","1712","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",38,11,0,"N",38.18333333,75,43,0,"W",-75.71666666,"SBY",237,14
"2026/01/22","VR","1712","ZDC",70,"G","","(1) 05 AGL B 15 AGL TO",38,10,0,"N",38.16666666,76,0,0,"W",-76,"HCM",45,55
"2026/01/22","VR","1713","ZDC",10,"A","B","(1) AS ASSIGNED TO",38,47,0,"N",38.78333333,76,27,0,"W",-76.45,"OTT",81,15
"2026/01/22","VR","1713","ZDC",20,"B","C","(1) 05 AGL B 15 AGL TO",38,27,0,"N",38.45,76,40,0,"W",-76.66666666,"OTT",177,16
"2026/01/22","VR","1713","ZDC",30,"C","D","(1) 05 AGL B 15 AGL TO",38,8,0,"N",38.13333333,76,42,0,"W",-76.7,"OTT",186,34
"2026/01/22","VR","1713","ZDC",40,"D","E","(1) 05 AGL B 15 AGL TO",37,18,0,"N",37.3,77,1,0,"W",-77.01666666,"RIC",139,19
"2026/01/22","VR","1713","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",36,51,0,"N",36.85,77,12,0,"W",-77.2,"CVI",340,33
"2026/01/22","VR","1713","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",36,31,0,"N",36.51666666,76,59,0,"W",-76.98333333,"CVI",337,10
"2026/01/22","VR","1713","ZDC",70,"G","H","(1) 01 AGL B 15 AGL TO",36,2,0,"N",36.03333333,76,42,0,"W",-76.7,"CVI",167,22
"2026/01/22","VR","1713","ZDC",80,"H","","(1) 01 AGL B 15 AGL TO",35,48,0,"N",35.8,76,28,0,"W",-76.46666666,"CVI",159,40
"2026/01/22","VR","1721","ZDC ZJX ZTL",10,"A","B","(1) CROSS AT 15 AGL TO",37,3,30,"N",37.05833333,80,3,0,"W",-80.05,"PSK",99,32
"2026/01/22","VR","1721","ZDC ZJX ZTL",20,"B","C","(1) 03 AGL B 15 AGL TO",36,53,48,"N",36.89666666,80,11,0,"W",-80.18333333,"PSK",120,28
"2026/01/22","VR","1721","ZDC ZJX ZTL",30,"C","D","(1) 03 AGL B 15 AGL TO",36,40,0,"N",36.66666666,80,22,0,"W",-80.36666666,"PSK",152,30
"2026/01/22","VR","1721","ZDC ZJX ZTL",40,"D","E","(1) 03 AGL B 15 AGL TO",36,30,0,"N",36.5,80,24,0,"W",-80.4,"GSO",326,34
"2026/01/22","VR","1721","ZDC ZJX ZTL",50,"E","F","(1) 03 AGL B 15 AGL TO",36,17,0,"N",36.28333333,80,38,30,"W",-80.64166666,"GSO",297,35
"2026/01/22","VR","1721","ZDC ZJX ZTL",60,"F","G","(1) 03 AGL B 15 AGL TO",35,48,30,"N",35.80833333,80,36,40.2,"W",-80.61116666,"GSO",248,34
"2026/01/22","VR","1721","ZDC ZJX ZTL",70,"G","H","(1) 03 AGL B 15 AGL TO",35,44,49.8,"N",35.74716666,80,22,28.8,"W",-80.37466666,"GSO",230,26
"2026/01/22","VR","1721","ZDC ZJX ZTL",80,"H","I","(1) 03 AGL B 15 AGL TO",35,21,36,"N",35.36,79,56,0,"W",-79.93333333,"GSO",180,41
"2026/01/22","VR","1721","ZDC ZJX ZTL",90,"I","","(1) 03 AGL B 15 AGL TO",34,39,0,"N",34.65,80,11,30,"W",-80.19166666,"SSC",27,43
"2026/01/22","VR","1722","ZDC",10,"A","B","(1) 05 AGL B 15 AGL TO",37,58,0,"N",37.96666666,79,27,0,"W",-79.45,"LYH",352,44
"2026/01/22","VR","1722","ZDC",20,"B","C","(1) 05 AGL B 15 AGL TO",37,41,42,"N",37.695,78,41,30,"W",-78.69166666,"GVE",239,32
"2026/01/22","VR","1722","ZDC",30,"C","D","(1) 05 AGL B 15 AGL TO",37,23,18,"N",37.38833333,78,37,30,"W",-78.625,"LYH",79,30
"2026/01/22","VR","1722","ZDC",40,"D","E","(1) 05 AGL B 15 AGL TO",37,4,0,"N",37.06666666,79,6,24,"W",-79.10666666,"LYH",156,13
"2026/01/22","VR","1722","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",36,38,48,"N",36.64666666,79,6,0,"W",-79.1,"SBV",253,4
"2026/01/22","VR","1722","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",36,34,42,"N",36.57833333,78,32,24,"W",-78.54,"SBV",109,24
"2026/01/22","VR","1722","ZDC",70,"G","H","(1) 05 AGL B 15 AGL TO",36,53,12,"N",36.88666666,78,0,48,"W",-78.01333333,"FAK",199,39
"2026/01/22","VR","1722","ZDC",80,"H","I","(1) 05 AGL B 15 AGL TO",37,8,36,"N",37.14333333,77,47,42,"W",-77.795,"FAK",182,23
"2026/01/22","VR","1722","ZDC",90,"I","J","(1) 05 AGL B 15 AGL TO",37,28,42,"N",37.47833333,78,19,30,"W",-78.325,"FAK",269,24
"2026/01/22","VR","1722","ZDC",100,"J","K","(1) 05 AGL B 15 AGL TO",37,41,36,"N",37.69333333,77,55,0,"W",-77.91666666,"FAK",343,11
"2026/01/22","VR","1722","ZDC",110,"K","L","(1) 05 AGL B 15 AGL TO",37,59,12,"N",37.98666666,77,31,0,"W",-77.51666666,"BRV",209,22
"2026/01/22","VR","1722","ZDC",120,"L","","(1) 05 AGL B 15 AGL TO",37,58,24,"N",37.97333333,76,52,36,"W",-76.87666666,"",,
"2026/01/22","VR","1726","ZTL",10,"A","B","(1) CROSS AT 15 AGL",37,0,0,"N",37,81,11,0,"W",-81.18333333,"PSK",263,23
"2026/01/22","VR","1726","ZTL",20,"B","C","(1) 03 AGL B 15 AGL TO",37,5,15.6,"N",37.08766666,80,42,46.2,"W",-80.71283333,"PSK",131,0
"2026/01/22","VR","1726","ZTL",30,"C","D","(1) 03 AGL B 15 AGL TO",36,46,0,"N",36.76666666,80,43,0,"W",-80.71666666,"PSK",187,19
"2026/01/22","VR","1726","ZTL",40,"D","E","(1) 03 AGL B 15 AGL TO",36,39,0,"N",36.65,81,3,0,"W",-81.05,"PSK",218,31
"2026/01/22","VR","1726","ZTL",50,"E","F","(1) 01 AGL B 15 AGL TO",36,33,0,"N",36.55,81,20,0,"W",-81.33333333,"PSK",229,44
"2026/01/22","VR","1726","ZTL",60,"F","G","(1) 01 AGL B 15 AGL TO",36,15,0,"N",36.25,81,23,0,"W",-81.38333333,"HMV",111,38
"2026/01/22","VR","1726","ZTL",70,"G","H","(1) 01 AGL B 15 AGL TO",36,8,0,"N",36.13333333,81,30,0,"W",-81.5,"HMV",125,36
"2026/01/22","VR","1726","ZTL",80,"H","I","(1) 03 AGL B 15 AGL TO",35,47,24,"N",35.79,81,51,0,"W",-81.85,"SPA",7,45
"2026/01/22","VR","1726","ZTL",90,"I","","(1) 03 AGL B 15 AGL TO",35,47,0,"N",35.78333333,82,10,0,"W",-82.16666666,"SPA",347,46
"2026/01/22","VR","1743","ZTL",10,"A","B","(1) CROSS AT 15 AGL TO",36,58,0,"N",36.96666666,81,21,0,"W",-81.35,"HMV",54,49
"2026/01/22","VR","1743","ZTL",20,"B","C","(1) 01 AGL B 15 AGL TO",36,51,0,"N",36.85,81,57,0,"W",-81.95,"HMV",23,26
"2026/01/22","VR","1743","ZTL",30,"C","D","(1) 01 AGL B 15 AGL TO",36,49,0,"N",36.81666666,82,5,0,"W",-82.08333333,"GZG",205,1
"2026/01/22","VR","1743","ZTL",40,"D","E","(1) 01 AGL B 15 AGL TO",36,42,0,"N",36.7,82,45,0,"W",-82.75,"HMV",302,34
"2026/01/22","VR","1743","ZTL",50,"E","F","(1) 01 AGL B 15 AGL TO",36,35,0,"N",36.58333333,82,49,0,"W",-82.81666666,"HMV",289,34
"2026/01/22","VR","1743","ZTL",60,"F","G","(1) 03 AGL B 15 AGL TO",36,11,0,"N",36.18333333,83,3,0,"W",-83.05,"VXV",71,44
"2026/01/22","VR","1743","ZTL",70,"G","H","(1) 03 AGL B 15 AGL TO",35,59,0,"N",35.98333333,83,10,0,"W",-83.16666666,"VXV",85,36
"2026/01/22","VR","1743","ZTL",80,"H","I","(1) 03 AGL B 15 AGL TO",35,52,0,"N",35.86666666,83,14,0,"W",-83.23333333,"VXV",97,32
"2026/01/22","VR","1743","ZTL",90,"I","J","(1) 03 AGL B 15 AGL TO",35,44,30,"N",35.74166666,83,12,0,"W",-83.2,"VXV",109,35
"2026/01/22","VR","1743","ZTL",100,"J","","(1) 03 AGL B 15 AGL TO",35,33,0,"N",35.55,83,10,0,"W",-83.16666666,"VXV",124,41
"2026/01/22","VR","1753","ZDC",10,"A","B","(1) AS ASSIGNED TO",37,18,0,"N",37.3,75,47,0,"W",-75.78333333,"CCV",115,11
"2026/01/22","VR","1753","ZDC",20,"B","C","(1) 10 AGL B 15 AGL TO (2) 10 AGL B 15 AGL TO (3) 19 NM NE OF C THEN",37,31,0,"N",37.51666666,76,25,0,"W",-76.41666666,"HCM",81,15
"2026/01/22","VR","1753","ZDC",30,"C","D","(1) 05 AGL B 15 AGL TO",37,7,0,"N",37.11666666,77,19,0,"W",-77.31666666,"HPW",223,16
"2026/01/22","VR","1753","ZDC",40,"D","E","(1) 05 AGL B 15 AGL TO",36,36,0,"N",36.6,77,7,0,"W",-77.11666666,"CVI",328,18
"2026/01/22","VR","1753","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",36,23,0,"N",36.38333333,76,53,0,"W",-76.88333333,"CVI",327,1
"2026/01/22","VR","1753","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",36,3,0,"N",36.05,76,42,0,"W",-76.7,"CVI",166,21
"2026/01/22","VR","1753","ZDC",70,"G","H","(1) 05 AGL B 15 AGL TO",35,56,0,"N",35.93333333,76,36,0,"W",-76.6,"CVI",162,29
"2026/01/22","VR","1753","ZDC",80,"H","","(1) 05 AGL B 15 AGL TO",35,48,0,"N",35.8,76,28,0,"W",-76.46666666,"CVI",159,40
"2026/01/22","VR","1754","ZDC",10,"A","B","(1) 05 AGL B 15 AGL TO",37,20,51,"N",37.3475,75,59,51.6,"W",-75.99766666,"CCV",206,0
"2026/01/22","VR","1754","ZDC",20,"B","C","(1) SFC B 15 AGL TO",37,37,0,"N",37.61666666,76,29,0,"W",-76.48333333,"HCM",54,15
"2026/01/22","VR","1754","ZDC",30,"C","D","(1) SFC B 15 AGL TO",38,1,0,"N",38.01666666,77,42,0,"W",-77.7,"BRV",230,25
"2026/01/22","VR","1754","ZDC",40,"D","E","(1) 15 AGL TO (2) 15 AGL TO 3 NM N OF (3) D THEN DESCEND TO",38,19,0,"N",38.31666666,78,26,0,"W",-78.43333333,"GVE",330,22
"2026/01/22","VR","1754","ZDC",50,"E","E1","(1) 05 AGL B 15 AGL TO",38,38,0,"N",38.63333333,78,37,0,"W",-78.61666666,"CSN",275,35
"2026/01/22","VR","1754","ZDC",60,"F","G","(1) SFC B 15 AGL TO",39,18,12,"N",39.30333333,78,52,0,"W",-78.86666666,"ESL",57,7
"2026/01/22","VR","1754","ZDC",70,"G","H","(1) 05 AGL B 15 AGL TO",39,7,0,"N",39.11666666,79,31,0,"W",-79.51666666,"ESL",261,25
"2026/01/22","VR","1754","ZDC",80,"H","I","(1) SFC B 15 AGL TO",38,11,0,"N",38.18333333,79,44,0,"W",-79.73333333,"EKN",165,47
"2026/01/22","VR","1754","ZDC",90,"I","J","(1) SFC B 15 AGL TO",38,5,0,"N",38.08333333,79,36,0,"W",-79.6,"MOL",300,26
"2026/01/22","VR","1754","ZDC",100,"J","K","(1) SFC B 15 AGL TO",37,58,0,"N",37.96666666,79,27,0,"W",-79.45,"LYH",352,44
"2026/01/22","VR","1754","ZDC",110,"K","L","(1) SFC B 15 AGL TO",37,41,0,"N",37.68333333,78,39,0,"W",-78.65,"GVE",236,31
"2026/01/22","VR","1754","ZDC",120,"L","","(1) 10 AGL B 15 AGL TO",37,39,0,"N",37.65,78,14,0,"W",-78.23333333,"GVE",196,22
"2026/01/22","VR","1754","ZDC",130,"E1","E2","(1) 05 AGL B 15 AGL TO",38,50,0,"N",38.83333333,78,41,0,"W",-78.68333333,"LDN",273,22
"2026/01/22","VR","1754","ZDC",140,"E2","F","(1) 05 AGL B 15 AGL TO (2) 05 AGL B 15 AGL TO (3) 16 NM NW OF E THEN",38,55,0,"N",38.91666666,78,59,0,"W",-78.98333333,"ESL",185,19
"2026/01/22","VR","1755","ZDC",10,"A","B","(1) AS ASSIGNED TO",37,18,0,"N",37.3,75,47,0,"W",-75.78333333,"CCV",115,11
"2026/01/22","VR","1755","ZDC",20,"B","C","(1) 05 AGL B 15 AGL TO",37,42,0,"N",37.7,76,55,0,"W",-76.91666666,"HCM",334,18
"2026/01/22","VR","1755","ZDC",30,"C","D","(1) 05 AGL B 15 AGL TO",38,16,0,"N",38.26666666,77,42,0,"W",-77.7,"BRV",265,17
"2026/01/22","VR","1755","ZDC",40,"D","E","(1) 05 AGL B 15 AGL TO",37,55,0,"N",37.91666666,78,19,0,"W",-78.31666666,"GVE",239,10
"2026/01/22","VR","1755","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",37,42,0,"N",37.7,77,55,0,"W",-77.91666666,"GVE",155,22
"2026/01/22","VR","1755","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",37,59,0,"N",37.98333333,77,31,0,"W",-77.51666666,"BRV",209,23
"2026/01/22","VR","1755","ZDC",70,"G","","(1) 05 AGL B 15 AGL TO",37,58,0,"N",37.96666666,76,53,0,"W",-76.88333333,"",,
"2026/01/22","VR","1756","ZDC ZOB",10,"A","B","(1) AS ASSIGNED TO (2) 15 AGL TO 15 NM NW (3) OF AMHERST THEN",37,30,0,"N",37.5,78,57,0,"W",-78.95,"LYH",48,20
"2026/01/22","VR","1756","ZDC ZOB",20,"B","C","(1) SFC B 15 AGL TO",37,58,0,"N",37.96666666,79,37,0,"W",-79.61666666,"LYH",342,46
"2026/01/22","VR","1756","ZDC ZOB",30,"C","D","(1) SFC B 15 AGL TO",38,39,0,"N",38.65,80,24,0,"W",-80.4,"EKN",229,21
"2026/01/22","VR","1756","ZDC ZOB",40,"D","E","(1) SFC B 15 AGL TO",39,19,0,"N",39.31666666,80,2,0,"W",-80.03333333,"MGW",214,16
"2026/01/22","VR","1756","ZDC ZOB",50,"E","F","(1) SFC B 15 AGL TO",39,29,0,"N",39.48333333,79,38,0,"W",-79.63333333,"MGW",118,11
"2026/01/22","VR","1756","ZDC ZOB",60,"F","G","(1) SFC B 15 AGL TO",39,20,0,"N",39.33333333,78,32,0,"W",-78.53333333,"ESL",79,22
"2026/01/22","VR","1756","ZDC ZOB",70,"G","H","(1) SFC B 15 AGL TO",38,55,0,"N",38.91666666,78,59,0,"W",-78.98333333,"ESL",185,19
"2026/01/22","VR","1756","ZDC ZOB",80,"H","I","(1) 05 AGL B 15 AGL TO",38,5,0,"N",38.08333333,79,36,0,"W",-79.6,"MOL",300,26
"2026/01/22","VR","1756","ZDC ZOB",90,"I","J","(1) 05 AGL B 15 AGL TO",37,47,0,"N",37.78333333,79,47,0,"W",-79.78333333,"MOL",263,33
"2026/01/22","VR","1756","ZDC ZOB",100,"J","","(1) 05 AGL B 15 AGL TO",37,9,0,"N",37.15,79,40,0,"W",-79.66666666,"LYH",258,22
"2026/01/22","VR","1757","ZDC ZNY ZOB",10,"A","B","(1) AS ASSIGNED TO",40,9,0,"N",40.15,77,40,0,"W",-77.66666666,"HAR",262,29
"2026/01/22","VR","1757","ZDC ZNY ZOB",20,"B","C","(1) 05 AGL B 15 AGL TO",40,26,0,"N",40.43333333,77,45,0,"W",-77.75,"HAR",294,32
"2026/01/22","VR","1757","ZDC ZNY ZOB",30,"C","D","(1) 05 AGL B 15 AGL TO",40,41,0,"N",40.68333333,77,58,0,"W",-77.96666666,"PSB",185,14
"2026/01/22","VR","1757","ZDC ZNY ZOB",40,"D","E","(1) 05 AGL B 15 AGL TO",40,47,0,"N",40.78333333,78,15,0,"W",-78.25,"PSB",246,14
"2026/01/22","VR","1757","ZDC ZNY ZOB",50,"E","F","(1) 05 AGL B 15 AGL TO",40,41,0,"N",40.68333333,78,33,0,"W",-78.55,"",,
"2026/01/22","VR","1757","ZDC ZNY ZOB",60,"F","G","(1) 05 AGL B 15 AGL TO",40,28,0,"N",40.46666666,78,29,0,"W",-78.48333333,"",,
"2026/01/22","VR","1757","ZDC ZNY ZOB",70,"G","H","(1) 05 AGL B 15 AGL TO",40,17,0,"N",40.28333333,78,33,0,"W",-78.55,"",,
"2026/01/22","VR","1757","ZDC ZNY ZOB",80,"H","I","(1) 05 AGL B 15 AGL TO",40,2,0,"N",40.03333333,78,37,0,"W",-78.61666666,"THS",288,31
"2026/01/22","VR","1757","ZDC ZNY ZOB",90,"I","J","(1) 05 AGL B 15 AGL TO",39,58,0,"N",39.96666666,78,51,0,"W",-78.85,"HGR",297,49
"2026/01/22","VR","1757","ZDC ZNY ZOB",100,"J","K","(1) 05 AGL B 15 AGL TO",39,46,0,"N",39.76666666,78,40,0,"W",-78.66666666,"HGR",284,38
"2026/01/22","VR","1757","ZDC ZNY ZOB",110,"K","L","(1) 05 AGL B 15 AGL TO",39,40,0,"N",39.66666666,78,25,0,"W",-78.41666666,"HGR",273,26
"2026/01/22","VR","1757","ZDC ZNY ZOB",120,"L","","(1) 05 AGL B 15 AGL TO",39,18,0,"N",39.3,78,38,0,"W",-78.63333333,"ESL",81,17
"2026/01/22","VR","1759","ZDC",10,"A","B","(1) AS ASSIGNED TO",37,59,0,"N",37.98333333,77,31,0,"W",-77.51666666,"BRV",209,23
"2026/01/22","VR","1759","ZDC",20,"B","C","(1) 05 AGL B 15 AGL TO",37,43,0,"N",37.71666666,78,6,0,"W",-78.1,"GVE",178,18
"2026/01/22","VR","1759","ZDC",30,"C","D","(1) 20 AGL B 25 AGL TO",37,32,31.2,"N",37.542,78,8,43.8,"W",-78.1455,"GVE",185,28
"2026/01/22","VR","1759","ZDC",40,"D","E","(1) 10 AGL B 15 AGL TO",37,8,1.2,"N",37.13366666,78,19,0,"W",-78.31666666,"FAK",231,33
"2026/01/22","VR","1759","ZDC",50,"E","F","(1) 05 AGL B 15 AGL TO",36,35,0,"N",36.58333333,78,18,0,"W",-78.3,"SBV",104,35
"2026/01/22","VR","1759","ZDC",60,"F","G","(1) 05 AGL B 15 AGL TO",36,8,0,"N",36.13333333,77,48,0,"W",-77.8,"TYI",339,10
"2026/01/22","VR","1759","ZDC",70,"G","H","(1) 05 AGL B 15 AGL TO",35,49,0,"N",35.81666666,77,19,0,"W",-77.31666666,"TYI",122,21
"2026/01/22","VR","1759","ZDC",80,"H","","(1) 05 AGL B 15 AGL TO (2) CLIMB TO CROSS H 10 (3) AGL.",35,35,0,"N",35.58333333,76,52,0,"W",-76.86666666,"NKT",10,41
"2026/01/22","VR","176","ZAB",10,"A","B","(1) 01 AGL B 15 AGL TO",34,49,0,"N",34.81666666,107,39,0,"W",-107.65,"ABQ",239,43
"2026/01/22","VR","176","ZAB",20,"B","C","(1) 01 AGL B 15 AGL TO",34,27,0,"N",34.45,108,47,0,"W",-108.78333333,"GUP",162,62
"2026/01/22","VR","176","ZAB",30,"C","D","(1) 01 AGL B 15 AGL TO",34,0,0,"N",34,109,0,0,"W",-109,"SJN",152,26
"2026/01/22","VR","176","ZAB",40,"D","E","(1) 01 AGL B 50 AGL TO",33,49,0,"N",33.81666666,109,6,0,"W",-109.1,"SJN",165,36
"2026/01/22","VR","176","ZAB",50,"E","F","(1) 01 AGL B 50 AGL TO",33,25,0,"N",33.41666666,109,11,0,"W",-109.18333333,"SVC",299,70
"2026/01/22","VR","176","ZAB",60,"F","G","(1) 01 AGL B 50 AGL TO",33,25,0,"N",33.41666666,108,15,0,"W",-108.25,"SVC",342,47
"2026/01/22","VR","176","ZAB",70,"G","H","(1) 01 AGL B 15 AGL TO",33,3,0,"N",33.05,107,59,0,"W",-107.98333333,"SVC",7,26
"2026/01/22","VR","176","ZAB",80,"H","I","(1) 01 AGL B 15 AGL TO",32,34,0,"N",32.56666666,107,27,0,"W",-107.45,"DMN",12,19
"2026/01/22","VR","176","ZAB",90,"I","J","(1) 01 AGL B 15 AGL TO",32,45,0,"N",32.75,107,29,0,"W",-107.48333333,"TCC",222,242
"2026/01/22","VR","176","ZAB",100,"J","K","(1) 01 AGL B 15 AGL TO",33,23,0,"N",33.38333333,107,36,0,"W",-107.6,"TCC",231,226
"2026/01/22","VR","176","ZAB",110,"K","L","(1) 01 AGL B 15 AGL TO",34,14,0,"N",34.23333333,107,23,0,"W",-107.38333333,"ONM",244,29
"2026/01/22","VR","176","ZAB",120,"L","M","(1) 01 AGL B 15 AGL TO",34,21,0,"N",34.35,106,6,0,"W",-106.1,"CNX",254,21
"2026/01/22","VR","176","ZAB",130,"M","N","(1) 01 AGL B 15 AGL TO",33,44,0,"N",33.73333333,105,50,0,"W",-105.83333333,"CNX",179,39
"2026/01/22","VR","176","ZAB",140,"N","","(1) 01 AGL B 15 AGL TO",33,19,0,"N",33.31666666,106,4,0,"W",-106.06666666,"HMN",354,27
"2026/01/22","VR","179","ZHU ZTL",10,"A","B","(1) AS ASSIGNED TO",30,11,0,"N",30.18333333,89,25,30,"W",-89.425,"GPT",232,22
"2026/01/22","VR","179","ZHU ZTL",20,"B","C","(1) 15 AGL B 50 MSL TO",30,16,0,"N",30.26666666,88,49,0,"W",-88.81666666,"GPT",120,16
"2026/01/22","VR","179","ZHU ZTL",30,"C","D","(1) 15 AGL B 50 MSL TO",30,17,0,"N",30.28333333,88,40,0,"W",-88.66666666,"GPT",107,23
"2026/01/22","VR","179","ZHU ZTL",40,"D","E","(1) 15 AGL B 50 MSL TO",30,36,0,"N",30.6,88,34,0,"W",-88.56666666,"GPT",64,29
"2026/01/22","VR","179","ZHU ZTL",50,"E","F","(1) 01 AGL B 100 MSL TO",30,53,0,"N",30.88333333,88,46,0,"W",-88.76666666,"SJI",289,23
"2026/01/22","VR","179","ZHU ZTL",60,"F","G","(1) 01 AGL B 100 MSL TO",31,15,0,"N",31.25,88,9,24,"W",-88.15666666,"SJI",13,33
"2026/01/22","VR","179","ZHU ZTL",70,"G","F1","(1) 01 AGL B 100 MSL TO (2) ALTERNATE EXIT:",31,8,0,"N",31.13333333,88,48,0,"W",-88.8,"SJI",312,33
"2026/01/22","VR","179","ZHU ZTL",80,"F1","FA","(1) 01 AGL B 100 MSL TO",31,15,0,"N",31.25,88,9,24,"W",-88.15666666,"SJI",13,33
"2026/01/22","VR","179","ZHU ZTL",90,"FA","","(1) 01 AGL B 100 MSL TO",31,33,0,"N",31.55,88,0,0,"W",-88,"MVC",275,34
"2026/01/22","VR","1800","ZBW",10,"A","B","(1) AS ASSIGNED TO",44,41,0,"N",44.68333333,72,33,0,"W",-72.55,"BTV",72,32
"2026/01/22","VR","1800","ZBW",20,"B","C","(1) 05 AGL B 15 AGL TO",44,46,0,"N",44.76666666,73,12,30,"W",-73.20833333,"BTV",12,22
"2026/01/22","VR","1800","ZBW",30,"C","D","(1) 05 AGL B 15 AGL TO",44,52,0,"N",44.86666666,73,41,0,"W",-73.68333333,"BTV",338,35
"2026/01/22","VR","1800","ZBW",40,"D","E","(1) 05 AGL B 15 AGL TO",44,35,0,"N",44.58333333,74,12,0,"W",-74.2,"MSS",145,30
"2026/01/22","VR","1800","ZBW",50,"E","F","(1) 05 AGL B 15 AGL TO",44,22,0,"N",44.36666666,74,35,42,"W",-74.595,"MSS",185,33
"2026/01/22","VR","1800","ZBW",60,"F","G","(1) 05 AGL B 15 AGL TO",44,18,0,"N",44.3,74,43,0,"W",-74.71666666,"MSS",194,37
"2026/01/22","VR","1800","ZBW",70,"G","H","(1) 05 AGL B 15 AGL TO",44,15,18,"N",44.255,75,5,48,"W",-75.09666666,"ART",78,46
"2026/01/22","VR","1800","ZBW",80,"H","","(1) 05 AGL B 15 AGL TO",44,11,0,"N",44.18333333,75,29,6,"W",-75.485,"ART",73,29
"2026/01/22","VR","1801","ZBW",10,"A","B","(1) AS ASSIGNED TO",43,44,0,"N",43.73333333,72,55,0,"W",-72.91666666,"MPV",240,29
"2026/01/22","VR","1801","ZBW",20,"B","C","(1) 03 AGL B 15 AGL TO",43,43,0,"N",43.71666666,73,30,0,"W",-73.5,"CAM",5,44
"2026/01/22","VR","1801","ZBW",30,"C","D","(1) 03 AGL B 15 AGL TO",43,36,42,"N",43.61166666,73,48,6,"W",-73.80166666,"CAM",346,42
"2026/01/22","VR","1801","ZBW",40,"D","E","(1) 03 AGL B 15 AGL TO",43,16,54,"N",43.28166666,74,17,18,"W",-74.28833333,"CAM",307,45
"2026/01/22","VR","1801","ZBW",50,"E","F","(1) 03 AGL B 15 AGL TO",43,18,18,"N",43.305,74,38,0,"W",-74.63333333,"UCA",66,29
"2026/01/22","VR","1801","ZBW",60,"F","G","(1) 03 AGL B 15 AGL TO",43,31,30,"N",43.525,75,3,0,"W",-75.05,"UCA",21,30
"2026/01/22","VR","1801","ZBW",70,"G","H","(1) 03 AGL B 15 AGL TO",43,43,6,"N",43.71833333,75,10,36,"W",-75.17666666,"ART",122,41
"2026/01/22","VR","1801","ZBW",80,"H","","(1) 03 AGL B 15 AGL TO",44,11,0,"N",44.18333333,75,29,6,"W",-75.485,"ART",73,29
"2026/01/22","VR","184","",10,"A","B","(1) 03 AGL B 40 MSL TO",35,3,42,"N",35.06166666,99,41,42,"W",-99.695,"BFV",242,26
"2026/01/22","VR","184","",20,"B","C","(1) 03 AGL B 40 MSL TO",34,24,0,"N",34.4,99,38,18,"W",-99.63833333,"LTS",224,24
"2026/01/22","VR","184","",30,"C","D","(1) 03 AGL B 40 MSL TO",34,5,24,"N",34.09,99,36,48,"W",-99.61333333,"LTS",201,38
"2026/01/22","VR","184","",40,"D","","(1) 03 AGL B 40 MSL TO",34,16,12,"N",34.27,99,28,0,"W",-99.46666666,"LTS",197,25
"2026/01/22","VR","186","ZFW ZHU",10,"A","B","(1) AS ASSIGNED TO",31,7,1.2,"N",31.117,99,50,1.2,"W",-99.83366666,"JCT",350,31
"2026/01/22","VR","186","ZFW ZHU",20,"B","C","(1) 05 AGL B 40 MSL TO",31,5,1.2,"N",31.08366666,100,45,0,"W",-100.75,"SJT",211,23
