"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","WIDTH_SEQ_NO","WIDTH_TEXT"
"2026/01/22","VR","151","ZHU",20,"3 NM EITHER SIDE OF CENTERLINE FROM D TO J."
"2026/01/22","VR","152","ZKC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO F;"
"2026/01/22","VR","152","ZKC",10,"2 NM EITHER SIDE OF CENTERLINE FROM F TO G; ON CENTERLINE TO 9 NM"
"2026/01/22","VR","152","ZKC",15,"RIGHT OF CENTERLINE FROM G TO H, EXCLUDING R-3601."
"2026/01/22","VR","1520","ZDV ZMP",5,"8 NM EITHER SIDE OF CENTERLINE BETWEEN A AND J."
"2026/01/22","VR","1521","ZDV ZMP",5,"8 NM EITHER SIDE OF CENTERLINE BETWEEN A AND J."
"2026/01/22","VR","1525","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO D;"
"2026/01/22","VR","1525","ZKC",10,"3 NM EITHER SIDE OF CENTERLINE FROM D TO E."
"2026/01/22","VR","1546","ZKC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1546","ZKC",10,"2 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1546","ZKC",15,"3 NM EITHER SIDE OF CENTERLINE FROM C TO G."
"2026/01/22","VR","156","ZHU",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO L;"
"2026/01/22","VR","156","ZHU",10,"5 NM EITHER SIDE OF CENTERLINE FROM L TO O."
"2026/01/22","VR","158","ZFW",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","159","ZFW",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1601","",5,"3 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","1602","",1,"3 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","1616","ZMP",5,"2 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM  A TO B;"
"2026/01/22","VR","1616","ZMP",10,"4 NM EITHER SIDE OF CENTERLINE FROM B TO E;"
"2026/01/22","VR","1616","ZMP",15,"4 NM LEFT AND 2 NM RIGHT OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","1616","ZMP",20,"3 NM EITHER SIDE OF CENTERLINE FROM F TO H AND G TO HH."
"2026/01/22","VR","1617","ZID ZOB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1624","ZMP ZOB",10,"4 NM EITHER SIDE OF CENTERLINE FROM A TO G;"
"2026/01/22","VR","1624","ZMP ZOB",20,"2 NM EITHER SIDE OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","1624","ZMP ZOB",30,"3 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM H TO I."
"2026/01/22","VR","1625","ZMP ZOB",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1626","ZAU ZMP",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1626","ZAU ZMP",10,"1 NM EITHER SIDE OF CENTERLINE FROM B TO C; 3 NM EITHER SIDE OF"
"2026/01/22","VR","1626","ZAU ZMP",15,"CENTERLINE FROM C TO E."
"2026/01/22","VR","1627","ZMP",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","1627","ZMP",10,"4 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM E TO F; 2 NM EITHER"
"2026/01/22","VR","1627","ZMP",15,"SIDE OF CENTERLINE FROM F TO G; 3 NM LEFT AND 4 NM RIGHT OF"
"2026/01/22","VR","1627","ZMP",20,"CENTERLINE FROM G TO H; 4 NM LEFT AND 3 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1627","ZMP",25,"FROM E TO E1; 2 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM E1 TO"
"2026/01/22","VR","1627","ZMP",30,"E2; 2 NM EITHER SIDE OF CENTERLINE FROM E2 TO E3; 3 NM LEFT AND 4"
"2026/01/22","VR","1627","ZMP",35,"NM RIGHT OF CENTERLINE FROM E3 TO E4."
"2026/01/22","VR","1628","ZMP",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1629","ZMP",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1631","ZID",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1632","ZID",5,"3 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1633","ZID",5,"3 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1636","ZMP",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1638","ZID ZOB",5,"2 NM EITHER SIDE OF CENTERLINE FOR ENTIRE ROUTE."
"2026/01/22","VR","1639","ZMP",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1640","ZAU ZID",5,"4 NM LEFT AND 5 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1640","ZAU ZID",10,"FROM A TO B; 5 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1640","ZAU ZID",15,"10 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM C TO D; 10 NM"
"2026/01/22","VR","1640","ZAU ZID",20,"EITHER SIDE OF CENTERLINE FROM D TO F; 5 NM LEFT AND 3 NM RIGHT OF"
"2026/01/22","VR","1640","ZAU ZID",25,"CENTERLINE FROM F TO G; 9 NM LEFT AND 3 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1640","ZAU ZID",30,"FROM G TO H; 9 NM LEFT AND 10 NM RIGHT OF CENTERLINE FROM H TO I;"
"2026/01/22","VR","1640","ZAU ZID",35,"4 NM LEFT AND 10 NM RIGHT OF CENTERLINE FROM I TO J; 3 NM LEFT AND"
"2026/01/22","VR","1640","ZAU ZID",40,"10 NM RIGHT OF CENTERLINE FROM J TO K; 7 NM LEFT AND 8 NM RIGHT"
"2026/01/22","VR","1640","ZAU ZID",45,"OF CENTERLINE FROM K TO L."
"2026/01/22","VR","1641","ZAU ZID",5,"6 NM LEFT AND 10 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1641","ZAU ZID",10,"FROM A TO B; 5 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1641","ZAU ZID",15,"9 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM C TO D; 9 NM LEFT"
"2026/01/22","VR","1641","ZAU ZID",20,"AND 10 NM RIGHT OF CENTERLINE FROM D TO E; 4 NM LEFT AND 10 NM"
"2026/01/22","VR","1641","ZAU ZID",25,"RIGHT OF CENTERLINE FROM E TO F; 3 NM LEFT AND 10 NM RIGHT OF"
"2026/01/22","VR","1641","ZAU ZID",30,"CENTERLINE FROM F TO G; 7 NM LEFT AND 8 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1641","ZAU ZID",35,"FROM G TO H."
"2026/01/22","VR","1642","ZAU ZID",5,"6 NM LEFT AND 10 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1642","ZAU ZID",10,"FROM A TO B; 10 NM EITHER SIDE OF CENTERLINE FROM B TO D; 8 NM"
"2026/01/22","VR","1642","ZAU ZID",15,"LEFT AND 10 NM RIGHT OF CENTERLINE FROM D TO E; 8 NM LEFT AND 5"
"2026/01/22","VR","1642","ZAU ZID",20,"NM RIGHT OF CENTERLINE FROM E TO F; 5 NM LEFT AND 4 NM RIGHT OF"
"2026/01/22","VR","1642","ZAU ZID",25,"CENTERLINE FROM F TO G."
"2026/01/22","VR","1644","ZMP ZOB",10,"4 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1644","ZMP ZOB",20,"2 NM EITHER SIDE OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1644","ZMP ZOB",30,"4 NM EITHER SIDE OF CENTERLINE FROM C TO I."
"2026/01/22","VR","1645","ZMP ZOB",5,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1647","ZMP",5,"4 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1647","ZMP",15,"2 NM EITHER SIDE OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1647","ZMP",25,"3 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","1647","ZMP",35,"4 NM EITHER SIDE OF CENTERLINE FROM D TO H."
"2026/01/22","VR","1647","ZMP",55,"4 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM A1 TO B1;"
"2026/01/22","VR","1647","ZMP",65,"2 NM EITHER SIDE OF CENTERLINE FROM B1 TO B2;"
"2026/01/22","VR","1647","ZMP",75,"3 NM LEFT AND 2 NM RIGHT OF CENTERLINE FROM B2 TO C1;"
"2026/01/22","VR","1647","ZMP",85,"3 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM C1 T0 D."
"2026/01/22","VR","1648","ZMP",10,"4 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","165","",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","165","",10,"8 NM EITHER SIDE OF CENTERLINE TAPERING TO 10 NM LEFT AND 3 NM"
"2026/01/22","VR","165","",15,"RIGHT OF CENTERLINE FROM B TO C; 10 NM LEFT AND 3 NM RIGHT"
"2026/01/22","VR","165","",20,"TAPERING TO 3 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM C TO D; 3"
"2026/01/22","VR","165","",25,"NM LEFT AND 5 NM RIGHT EXPANDING TO 8 NM EITHER SIDE OF"
"2026/01/22","VR","165","",30,"CENTERLINE FROM D TO E; 8 NM EITHER SIDE OF CENTERLINE TAPERING TO"
"2026/01/22","VR","165","",35,"4 NM EITHER SIDE OF CENTERLINE FROM E TO F."
"2026/01/22","VR","1650","ZMP",5,"2 NM RIGHT AND 4 NM LEFT OF CENTERLINE"
"2026/01/22","VR","1650","ZMP",10,"FROM A TO D; 3 NM EITHER SIDE OF CENTERLINE FROM D TO G."
"2026/01/22","VR","1666","ZMP",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1667","ZID ZOB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1668","ZID ZOB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1679","ZID ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1679","ZID ZKC",10,"5 NM RIGHT AND 4 NM LEFT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1679","ZID ZKC",15,"5 NM EITHER SIDE OF CENTERLINE FROM C TO F;"
"2026/01/22","VR","1679","ZID ZKC",20,"5 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM F TO G;"
"2026/01/22","VR","1679","ZID ZKC",25,"3 NM LEFT AND 7 NM RIGHT OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","1679","ZID ZKC",30,"5 NM EITHER SIDE OF CENTERLINE FROM H TO I;"
"2026/01/22","VR","1679","ZID ZKC",35,"10 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM I TO J."
"2026/01/22","VR","168","ZHU",5,"5 NM EITHER SIDE OF CENTERLINE ENTIRE ROUTE."
"2026/01/22","VR","1709","ZDC ZNY",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO"
"2026/01/22","VR","1709","ZDC ZNY",10,"C1; 5 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM C-1 TO D; 3 NM"
"2026/01/22","VR","1709","ZDC ZNY",15,"EITHER SIDE OF CENTERLINE FROM D TO E; 9 NM LEFT AND 3 NM RIGHT OF"
"2026/01/22","VR","1709","ZDC ZNY",20,"CENTERLINE FROM E TO F; 2 NM LEFT AND 4 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1709","ZDC ZNY",25,"FROM C-1 TO D-1; 3 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM D-1"
"2026/01/22","VR","1709","ZDC ZNY",30,"TO E-1; 3 NM EITHER SIDE OF CENTERLINE FROM E-1 TO F-1; 2 NM LEFT"
"2026/01/22","VR","1709","ZDC ZNY",35,"AND 1 NM RIGHT OF CENTERLINE FROM F-1 TO H-1; 2 NM EITHER SIDE OF"
"2026/01/22","VR","1709","ZDC ZNY",40,"CENTERLINE FROM H-1 TO I-1; 7 NM LEFT AND 2 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","1709","ZDC ZNY",45,"FROM I-1 TO J-1; 4 NM EITHER SIDE OF CENTERLINE FROM A-1 TO F-1."
"2026/01/22","VR","1711","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1712","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1713","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE B TO F;"
"2026/01/22","VR","1713","ZDC",10,"7.5 NM EITHER SIDE OF CENTERLINE FROM F TO G; 3 NM EITHER SIDE OF"
"2026/01/22","VR","1713","ZDC",15,"CENTERLINE FROM G TO H."
"2026/01/22","VR","1721","ZDC ZJX ZTL",5,"5 NM EITHER SIDE OF CENTERLINE A TO H;"
"2026/01/22","VR","1721","ZDC ZJX ZTL",10,"1 NM LEFT AND 9 NM RIGHT OF CENTERLINE H TO I."
"2026/01/22","VR","1722","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","1722","ZDC",10,"2 NM EITHER SIDE OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","1722","ZDC",15,"3 NM EITHER SIDE OF CENTERLINE FROM F TO G;"
"2026/01/22","VR","1722","ZDC",20,"2 NM EITHER SIDE OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","1722","ZDC",25,"3 NM EITHER SIDE OF CENTERLINE FROM H TO L."
"2026/01/22","VR","1726","ZTL",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1726","ZTL",10,"10 NM EITHER SIDE OF CENTERLINE FROM B TO C; 15 NM RIGHT AND 6"
"2026/01/22","VR","1726","ZTL",15,"NM LEFT OF CENTERLINE FROM C TO D; 15 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","1726","ZTL",20,"FROM D TO E. ON CENTERLINE TO 10 NM RIGHT OF CENTERLINE FROM E TO"
"2026/01/22","VR","1726","ZTL",25,"F; 1 NM LEFT AND 10 NM RIGHT OF CENTERLINE FROM F TO G; 5 NM LEFT"
"2026/01/22","VR","1726","ZTL",30,"AND 10 NM RIGHT OF CENTERLINE FROM G TO H; 5 NM EITHER SIDE OF"
"2026/01/22","VR","1726","ZTL",35,"CENTERLINE FROM H TO I."
"2026/01/22","VR","1743","ZTL",5,"5 NM EITHER SIDE OF CENTERLINE FOR ENTIRE ROUTE."
"2026/01/22","VR","1753","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","1753","ZDC",10,"5 NM EITHER SIDE OF CENTERLINE FROM C TO F;"
"2026/01/22","VR","1753","ZDC",15,"2 NM EITHER SIDE OF CENTERLINE FROM F TO G;"
"2026/01/22","VR","1753","ZDC",20,"3 NM EITHER SIDE OF CENTERLINE FROM G TO H."
"2026/01/22","VR","1754","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO L."
"2026/01/22","VR","1755","ZDC",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","1755","ZDC",10,"3 NM LEFT AND 2 NM RIGHT OF CENTERLINE FROM C TO D; 3 NM EITHER"
"2026/01/22","VR","1755","ZDC",15,"SIDE OF CENTERLINE FROM D TO G."
"2026/01/22","VR","1756","ZDC ZOB",5,"2 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1756","ZDC ZOB",10,"2 NM LEFT AND 1 NM RIGHT OF CENTERLINE FROM B TO I;"
"2026/01/22","VR","1756","ZDC ZOB",15,"1 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM I TO J."
"2026/01/22","VR","1757","ZDC ZNY ZOB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1759","ZDC",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","176","ZAB",5,"20 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","176","ZAB",10,"12 NM EITHER SIDE OF CENTERLINE FROM B TO E;"
"2026/01/22","VR","176","ZAB",15,"20 NM LEFT AND 10 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","176","ZAB",20,"FROM E TO G;"
"2026/01/22","VR","176","ZAB",25,"15 NM LEFT AND 10 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","176","ZAB",30,"FROM G TO H;"
"2026/01/22","VR","176","ZAB",35,"10 NM EITHER SIDE OF CENTERLINE FROM H TO I;"
"2026/01/22","VR","176","ZAB",40,"10 NM LEFT AND 37 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","176","ZAB",45,"FROM I TO J;"
"2026/01/22","VR","176","ZAB",50,"20 NM LEFT AND 38 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","176","ZAB",55,"FROM J TO K;"
"2026/01/22","VR","176","ZAB",60,"10 NM EITHER SIDE OF CENTERLINE FROM K TO L;"
"2026/01/22","VR","176","ZAB",65,"20 NM LEFT AND 25 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","176","ZAB",70,"FROM L TO M;"
"2026/01/22","VR","176","ZAB",75,"10 NM EITHER SIDE OF CENTERLINE FROM M TO N."
"2026/01/22","VR","179","ZHU ZTL",1,"2 NM LEFT AND 8 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","179","ZHU ZTL",5,"FROM A TO B; 2 NM LEFT AND 1 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","179","ZHU ZTL",10,"5 NM EITHER SIDE OF CENTERLINE FROM C TO D; 8 NM LEFT AND 5 NM"
"2026/01/22","VR","179","ZHU ZTL",15,"RIGHT OF CENTERLINE FROM D TO E; 5 NM LEFT AND 8 NM RIGHT OF"
"2026/01/22","VR","179","ZHU ZTL",20,"CENTERLINE FROM E TO F; 5 NM EITHER SIDE OF CENTERLINE FROM F TO G;"
"2026/01/22","VR","179","ZHU ZTL",25,"5 NM EITHER SIDE OF CENTERLINE FROM F1 TO FA."
"2026/01/22","VR","1800","ZBW",5,"6 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","1800","ZBW",10,"2 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","1800","ZBW",15,"5 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM C TO E;"
"2026/01/22","VR","1800","ZBW",20,"5 NM EITHER SIDE OF CENTERLINE FROM E TO H."
"2026/01/22","VR","1801","ZBW",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO D;"
"2026/01/22","VR","1801","ZBW",10,"6 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","1801","ZBW",15,"8 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","1801","ZBW",20,"8 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM F TO G;"
"2026/01/22","VR","1801","ZBW",25,"8 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM G TO H."
"2026/01/22","VR","184","",1,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","184","",5,"10 NM EITHER SIDE OF CENTERLINE FROM B TO D."
"2026/01/22","VR","186","ZFW ZHU",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","187","",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","187","",10,"8 NM EITHER SIDE OF CENTERLINE TAPERING TO 10 NM LEFT AND 3 NM"
"2026/01/22","VR","187","",15,"RIGHT OF CENTERLINE FROM B TO C; 10 NM LEFT AND 5 NM RIGHT"
"2026/01/22","VR","187","",20,"TAPERING TO 5 NM EITHER SIDE OF CENTERLINE FROM C TO D; 5 NM"
"2026/01/22","VR","187","",25,"EITHER SIDE TAPERING TO 3 NM EITHER SIDE OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","187","",30,"3 NM EITHER SIDE OF CENTERLINE EXPANDING TO 10 NM LEFT AND 3 NM"
"2026/01/22","VR","187","",35,"RIGHT OF CENTERLINE FROM E TO F."
"2026/01/22","VR","188","",5,"3 NM LEFT AND 10 NM RIGHT OF CENTERLINE TAPERING TO"
"2026/01/22","VR","188","",10,"3 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","188","",15,"3 NM EITHER SIDE OF CENTERLINE EXPANDING TO"
"2026/01/22","VR","188","",20,"5 NM EITHER SIDE OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","188","",25,"5 NM EITHER SIDE OF CENTERLINE EXPANDING TO"
"2026/01/22","VR","188","",30,"5 NM LEFT AND 10 NM RIGHT OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","188","",35,"3 NM LEFT AND 10 NM RIGHT OF CENTERLINE TAPERING TO"
"2026/01/22","VR","188","",40,"8 NM EITHER SIDE OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","188","",45,"5 NM LEFT AND RIGHT OF CENTERLINE FROM E TO F."
"2026/01/22","VR","189","ZFW ZME",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","190","",1,"5 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","190","",2,"5 NM LEFT NARROWING TO 4 NM LEFT AND 5 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","190","",3,"FROM C TO D; 4 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","190","",4,"5 NM RIGHT WIDENING TO 7 NM RIGHT AND 5 NM LEFT OF CENTERLINE"
"2026/01/22","VR","190","",5,"FROM G TO H; 7 NM RIGHT NARROWING TO 5 NM RIGHT AND 5 NM LEFT"
"2026/01/22","VR","190","",6,"OF CENTERLINE FROM H TO I."
"2026/01/22","VR","1900","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1902","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1905","ZAN",6,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1909","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","191","",1,"5 NM LEFT WIDENING TO 7 NM LEFT AND 5 NM"
"2026/01/22","VR","191","",2,"RIGHT OF CENTERLINE FROM A TO B; 7 NM LEFT NARROWING TO 5 NM LEFT"
"2026/01/22","VR","191","",3,"AND 5 NM RIGHT OF CENTERLINE FROM B TO C; 5 NM EITHER SIDE OF"
"2026/01/22","VR","191","",4,"CENTERLINE FROM C TO E; 5 NM LEFT AND 4 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","191","",5,"FROM E TO F; 4 NM RIGHT WIDENING TO 5 NM RIGHT AND 5 NM LEFT OF"
"2026/01/22","VR","191","",6,"CENTERLINE FROM F TO G; 5 NM EITHER SIDE OF CENTERLINE FROM G TO I."
"2026/01/22","VR","1912","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1915","ZAN",6,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1916","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","1939","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","196","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","197","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","198","ZAB ZFW",10,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","198","ZAB ZFW",11,"10 NM EITHER SIDE OF CENTERLINE FROM B TO C; 5 NM EITHER SIDE OF"
"2026/01/22","VR","198","ZAB ZFW",12,"CENTERLINE FROM C TO F; 5 NM LEFT AND 4 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","198","ZAB ZFW",13,"FROM F TO G; 5 NM EITHER SIDE OF CENTERLINE FROM G TO H; 5 NM"
"2026/01/22","VR","198","ZAB ZFW",15,"LEFT AND 4 NM RIGHT NARROWING TO 3 NM RIGHT OF CENTERLINE FROM H"
"2026/01/22","VR","198","ZAB ZFW",20,"TO I; 5 NM LEFT AND 3 NM RIGHT WIDENING TO 5 NM RIGHT OF"
"2026/01/22","VR","198","ZAB ZFW",25,"CENTERLINE FROM I TO J; 5 NM EITHER SIDE OF CENTERLINE FROM J TO K."
"2026/01/22","VR","199","ZAB ZFW",10,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","199","ZAB ZFW",15,"5 NM LEFT NARROWING TO 3 NM LEFT AND 5 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","199","ZAB ZFW",20,"FROM B TO C; 3 NM LEFT WIDENING TO 4 NM LEFT AND 5 NM RIGHT OF"
"2026/01/22","VR","199","ZAB ZFW",25,"CENTERLINE FROM C TO D; 5 NM EITHER SIDE OF CENTERLINE FROM D TO "
"2026/01/22","VR","199","ZAB ZFW",30,"E; 4 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM E TO F; 5 NM "
"2026/01/22","VR","199","ZAB ZFW",35,"EITHER SIDE OF CENTERLINE FROM F TO I; 10 NM EITHER SIDE OF "
"2026/01/22","VR","199","ZAB ZFW",40,"CENTERLINE FROM I TO J; 5 NM EITHER SIDE OF CENTERLINE FROM J TO K. "
"2026/01/22","VR","201","ZOA",10,"6 NM EITHER SIDE OF CENTERLINE FROM A TO F;"
"2026/01/22","VR","201","ZOA",11,"2 NM EITHER SIDE OF CENTERLINE FROM F TO I."
"2026/01/22","VR","202","ZOA",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","208","ZLC ZOA",5,"10 NM EITHER SIDE OF CENTERLINE FROM A TO"
"2026/01/22","VR","208","ZLC ZOA",10,"B; 5 NM EITHER SIDE OF CENTERLINE FROM B TO C; 3 NM EITHER SIDE OF"
"2026/01/22","VR","208","ZLC ZOA",15,"CENTERLINE FROM C TO E; 10 NM EITHER SIDE OF CENTERLINE FROM E TO"
"2026/01/22","VR","208","ZLC ZOA",20,"G."
"2026/01/22","VR","209","ZLA ZLC ZOA",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","222","ZLA",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO D;"
"2026/01/22","VR","222","ZLA",10,"5 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","222","ZLA",15,"5 NM EITHER SIDE OF CENTERLINE FROM E TO G."
"2026/01/22","VR","223","ZAB",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","223","ZAB",10,"4 NM EITHER SIDE OF CENTERLINE FROM C TO D; 3 NM EITHER SIDE OF"
"2026/01/22","VR","223","ZAB",15,"CENTERLINE FROM D TO F; 4 NM EITHER SIDE OF CENTERLINE FROM F TO"
"2026/01/22","VR","223","ZAB",20,"G."
"2026/01/22","VR","227","",1,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","231","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","231","ZAB",10,"5 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM B TO C; 14 NM LEFT"
