"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","SKED_SEQ_NO","MONTH","DAY","HOUR"
"2026/02/19","00520.1","A","AL","7AL2","STEELE","US",1,"UNATNDD","",""
"2026/02/19","00520.2","A","AL","7A6","STEVENSON","US",1,"UNATTENDED","",""
"2026/02/19","00521.","C","AL","HL2","STOCKTON","US",1,"ALL","ALL","SR-SS"
"2026/02/19","00521.01","H","NY","0NY2","STONY POINT","US",1,"12","7","24"
"2026/02/19","00522.","A","AL","AL69","SEMINOLE","US",1,"UNATNDD","",""
"2026/02/19","00522.1","A","AL","4AL6","SUMMERDALE","US",1,"ALL","MON-SAT","DAWN-DUSK"
"2026/02/19","00522.11","A","AL","NFD","SUMMERDALE","US",1,"ALL","MON-FRI","1400-2345Z++"
"2026/02/19","00522.11","A","AL","NFD","SUMMERDALE","US",2,"ALL","SAT-SUN","CLSD"
"2026/02/19","00522.11","A","AL","NFD","SUMMERDALE","US",3,"ALL","HOLS","CLSD"
"2026/02/19","00525.1","A","AL","SCD","SYLACAUGA","US",1,"ALL","MON-FRI","0800-1600"
"2026/02/19","00525.11","C","AL","46AL","SYLACAUGA","US",1,"UNATNDD","",""
"2026/02/19","00528.03","A","AL","8AL2","TALLADEGA","US",1,"ALL","ALL","DAYLIGHT"
"2026/02/19","00528.1","A","AL","ASN","TALLADEGA","US",1,"ALL","MON-FRI","0800-1600"
"2026/02/19","00530.1","H","AL","AL83","TALLASSEE","US",1,"ALL","ALL","ALL"
"2026/02/19","00536.","H","AL","5AL2","THEODORE","US",1,"ALL","ALL","ALL"
"2026/02/19","00539.","H","AL","AL48","THOMASVILLE","US",1,"UNATNDD","",""
"2026/02/19","00546.","A","AL","TOI","TROY","US",1,"ALL","ALL","0800-1700"
"2026/02/19","00546.01","A","AL","AL77","TROY","US",1,"UNATNDD","",""
"2026/02/19","00550.","H","AL","AL73","TRUSSVILLE","US",1,"UNATNDD","",""
"2026/02/19","00554.","A","AL","TCL","TUSCALOOSA","US",1,"ALL","ALL","0500-2200"
"2026/02/19","00554.01","H","AL","AL26","TUSCALOOSA","US",1,"IREG","",""
"2026/02/19","00554.03","H","AL","3AL3","TUSCALOOSA","US",1,"UNATNDD","",""
"2026/02/19","00561.","A","AL","06A","TUSKEGEE","US",1,"ALL","ALL","0700-1700"
"2026/02/19","00561.02","A","AL","27AL","TUSKEGEE","US",1,"UNATNDD","",""
"2026/02/19","00565.","A","AL","07A","UNION SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","00568.5","H","AL","AL07","VALLEY","US",1,"UNATNDD","",""
"2026/02/19","00570.","A","AL","M55","VERNON","US",1,"UNATNDD","",""
"2026/02/19","00590.","A","AL","08A","WETUMPKA","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00590.1","A","AL","2AL3","WETUMPKA","US",1,"UNATNDD","",""
"2026/02/19","00593.5","A","AL","AL94","WILMER","US",1,"UNATNDD","",""
"2026/02/19","00594.","A","AL","AL17","WILSONVILLE","US",1,"UNATNDD","",""
"2026/02/19","00594.01","H","AL","34AL","WILSONVILLE","US",1,"ATTENDANCE ON REQUEST","",""
"2026/02/19","00596.","A","AL","AL54","WINFIELD","US",1,"UNATNDD","",""
"2026/02/19","00598.11","H","AL","AL98","WOODLAND","US",1,"UNATNDD","",""
"2026/02/19","00624.","A","AZ","26AZ","AGUILA","US",1,"UNATNDD","",""
"2026/02/19","00624.01","A","AZ","27AZ","AGUILA","US",1,"UNATNDD","",""
"2026/02/19","00624.02","A","AZ","28AZ","AGUILA","US",1,"ALL","ALL","0800-1700"
"2026/02/19","00626.","A","AZ","P01","AJO","US",1,"UNATNDD","",""
"2026/02/19","00630.3","A","AZ","E51","BAGDAD","US",1,"UNATNDD","",""
"2026/02/19","00632.","A","AZ","31AZ","BENSON","US",1,"UNATNDD","",""
"2026/02/19","00632.1","A","AZ","E95","BENSON","US",1,"ALL","ALL","0700-1700"
"2026/02/19","00634.","A","AZ","P04","BISBEE","US",1,"ALL","ALL","ALL"
"2026/02/19","00634.02","H","AZ","6AZ6","BISBEE","US",1,"UNATNDD","",""
"2026/02/19","00636.","A","AZ","62AZ","BOUSE","US",1,"UNATNDD","",""
"2026/02/19","00640.21","A","AZ","10AZ","BUCKEYE","US",1,"ALL","MON-SAT","0800-1700"
"2026/02/19","00640.3","A","AZ","BXK","BUCKEYE","US",2,"UNATNDD","",""
"2026/02/19","00640.49","H","AZ","22AZ","BULLHEAD CITY","US",1,"ALL","ALL","ALL"
"2026/02/19","00640.5","A","AZ","IFP","BULLHEAD CITY","US",1,"ALL","ALL","ALL"
"2026/02/19","00640.51","A","AZ","A20","BULLHEAD CITY","US",1,"ALL","ALL","0700-1800"
"2026/02/19","00640.52","A","AZ","1AZ8","BULLHEAD CITY","US",1,"UNATNDD","",""
"2026/02/19","00640.53","A","AZ","0AZ9","BULLHEAD CITY","US",1,"ALL","ALL","0800-1700"
"2026/02/19","00642.71","A","AZ","19AZ","CAMP VERDE","US",1,"UNATNDD","",""
"2026/02/19","00642.72","H","AZ","01AZ","CAMP VERDE","US",1,"UNATNDD","",""
"2026/02/19","00642.81","A","AZ","33AZ","CAMP WOOD","US",1,"ALL","ALL","ALL"
"2026/02/19","00642.86","H","AZ","AZ91","CAREFREE","US",1,"UNATNDD","",""
"2026/02/19","00642.87","A","AZ","18AZ","CAREFREE","US",1,"ALL","ALL","0800-1600"
"2026/02/19","00642.871","H","AZ","AZ52","CAREFREE","US",1,"UNATNDD","",""
"2026/02/19","00642.872","H","AZ","AZ51","CAREFREE","US",1,"UNATNDD","",""
"2026/02/19","00642.9","A","AZ","CGZ","CASA GRANDE","US",1,"ALL","ALL","0600-1600"
"2026/02/19","00645.11","A","AZ","P19","CHANDLER","US",1,"UNATNDD","",""
"2026/02/19","00645.13","H","AZ","AZ87","CHANDLER","US",1,"ALL","ALL","ALL"
"2026/02/19","00647.01","H","AZ","AZ76","CHANDLER","US",1,"ALL","ALL","ALL"
"2026/02/19","00648.","A","AZ","CHD","CHANDLER","US",1,"ALL","MON-FRI","0500-1700"
"2026/02/19","00648.","A","AZ","CHD","CHANDLER","US",2,"ALL","SAT-SUN","0500-1530"
"2026/02/19","00648.01","H","AZ","AZ77","CHANDLER","US",1,"ALL","ALL","ALL"
"2026/02/19","00653.01","A","AZ","E91","CHINLE","US",1,"UNATNDD","",""
"2026/02/19","00653.5","A","AZ","59AZ","CHINO VALLEY","US",1,"ALL","IREG","IREG"
"2026/02/19","00655.","A","AZ","Z95","CIBECUE","US",1,"UNATNDD","",""
"2026/02/19","00658.","A","AZ","CFT","CLIFTON/MORENCI","US",1,"UNATTENDED","",""
"2026/02/19","00658.4","A","AZ","AZ66","CLIFTON","US",1,"IREG","IREG","IREG"
"2026/02/19","00660.7","A","AZ","AZC","COLORADO CITY","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","00662.","A","AZ","P08","COOLIDGE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00662.3","A","AZ","37AZ","COOLIDGE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00665.","A","AZ","P52","COTTONWOOD","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00665.1","H","AZ","AZ22","COTTONWOOD","US",1,"ALL","ALL","ALL"
"2026/02/19","00665.2","G","AZ","AZ86","COYOTE SPRINGS","US",1,"ALL","SAT-SUN","1000-1800"
"2026/02/19","00666.61","U","AZ","AZ00","DATELAND","US",1,"OCT-APR","ALL","ALL"
"2026/02/19","00670.","A","AZ","DGL","DOUGLAS","US",1,"ALL","MON-FRI","0600-1400"
"2026/02/19","00670.1","A","AZ","AZ17","DOUGLAS","US",1,"UNATNDD","",""
"2026/02/19","00670.2","A","AZ","P03","DOUGLAS","US",1,"ALL","MON-FRI","0630-1630"
"2026/02/19","00671.","A","AZ","DUG","DOUGLAS BISBEE","US",1,"ALL","MON-FRI","0700-1500"
"2026/02/19","00672.54","A","AZ","E60","ELOY","US",1,"ALL","ALL","0700-1600"
"2026/02/19","00674.","A","AZ","FLG","FLAGSTAFF","US",2,"ALL","ALL","ALL"
"2026/02/19","00674.02","H","AZ","AZ23","FLAGSTAFF","US",1,"UNATNDD","",""
"2026/02/19","00674.04","H","AZ","3AZ0","FLAGSTAFF","US",1,"ALL","ALL","ALL"
"2026/02/19","00682.","A","AZ","FHU","FORT HUACHUCA SIERRA VISTA","US",1,"ALL","MON-FRI","1400-2230Z"
"2026/02/19","00682.3","A","AZ","5AZ9","FORT THOMAS","US",1,"ALL","MON-THU","0830-1600"
"2026/02/19","00687.1","A","AZ","E63","GILA BEND","US",1,"UNATNDD","",""
"2026/02/19","00688.","A","AZ","GAX","GILA BEND","US",1,"0","0","0"
"2026/02/19","00689.","A","AZ","GXF","GILA BEND","US",1,"ALL","ALL","DURG SKED RNG PERIODS ONLY"
"2026/02/19","00690.02","H","AZ","06AZ","GILBERT","US",1,"UNATNDD","",""
"2026/02/19","00692.1","U","AZ","AZ79","GLENDALE","US",1,"UNATNDD","",""
"2026/02/19","00692.21","A","AZ","GEU","GLENDALE","US",1,"ALL","ALL","0630-1930"
"2026/02/19","00692.22","H","AZ","77AZ","GLENDALE","US",1,"UNATNDD","",""
"2026/02/19","00692.25","A","AZ","LUF","GLENDALE","US",1,"ALL","MON-THU","1330-0530Z"
"2026/02/19","00692.25","A","AZ","LUF","GLENDALE","US",2,"ALL","FRI","1330-0130Z"
"2026/02/19","00694.","A","AZ","P13","GLOBE","US",1,"UNATNDD","",""
"2026/02/19","00696.","H","AZ","AZ56","GOLDFIELD","US",1,"UNATNDD","",""
"2026/02/19","00696.01","H","AZ","AZ55","GOLDFIELD","US",1,"UNATNDD","",""
"2026/02/19","00696.02","H","AZ","AZ53","GOLDFIELD","US",1,"UNATNDD","",""
"2026/02/19","00696.03","H","AZ","AZ54","GOLDFIELD","US",1,"UNATNDD","",""
"2026/02/19","00696.1","H","AZ","76AZ","GOODYEAR","US",1,"UNATNDD","",""
"2026/02/19","00696.71","A","AZ","GYR","GOODYEAR","US",1,"ALL","ALL","ALL"
"2026/02/19","00700.1","A","AZ","GCN","GRAND CANYON","US",3,"OCT 1 - MAY 31","ALL","0700-1900"
"2026/02/19","00700.1","A","AZ","GCN","GRAND CANYON","US",4,"JUN 1 - SEP 30","ALL","0600-2000"
"2026/02/19","00702.","A","AZ","14AZ","GREEN VALLEY","US",1,"UNATNDD","",""
"2026/02/19","00704.","A","AZ","68AZ","HACKBERRY","US",1,"UNATNDD","",""
"2026/02/19","00705.","A","AZ","6AZ2","HEBER","US",1,"UNATNDD","",""
"2026/02/19","00706.1","A","AZ","03AZ","HEREFORD","US",1,"ALL","ALL","ALL"
"2026/02/19","00710.","A","AZ","P14","HOLBROOK","US",1,"UNATNDD","",""
"2026/02/19","00710.6","A","AZ","11AZ","HUACHUCA CITY","US",1,"ALL","ALL","ALL"
"2026/02/19","00710.61","A","AZ","AZ21","HUACHUCA CITY/TOMBSTONE","US",1,"ALL","ALL","ALL"
"2026/02/19","00712.8","A","AZ","0V7","KAYENTA","US",1,"UNATNDD","",""
"2026/02/19","00713.","A","AZ","E67","KEARNY","US",1,"ALL","MON-FRI","0900-1700"
"2026/02/19","00716.","A","AZ","IGM","KINGMAN","US",1,"ALL","MON-FRI","0600-1600"
"2026/02/19","00716.","A","AZ","IGM","KINGMAN","US",2,"ALL","SAT-SUN","0600-1400"
"2026/02/19","00716.01","A","AZ","73AZ","KINGMAN","US",1,"UNATNDD","",""
"2026/02/19","00716.1","A","AZ","AZ97","KINGMAN","US",1,"UNATNDD","",""
"2026/02/19","00716.11","A","AZ","4AZ6","KINGMAN","US",1,"UNATNDD","",""
"2026/02/19","00717.","A","AZ","AZ45","KLONDYKE","US",1,"IREG","",""
"2026/02/19","00717.01","A","AZ","AN01","KLONDYKE","US",1,"UNATNDD","",""
"2026/02/19","00717.71","A","AZ","9AZ2","LAKE HAVASU CITY","US",1,"UNATNDD","",""
"2026/02/19","00717.76","A","AZ","HII","LAKE HAVASU CITY","US",1,"ALL","ALL","0800-1700"
"2026/02/19","00717.8","H","AZ","AZ80","LAKE HAVASU CITY","US",1,"ALL","ALL","ALL"
"2026/02/19","00717.9","H","AZ","71AZ","LAKE HAVASU CITY","US",1,"UNATNDD","",""
"2026/02/19","00718.","A","AZ","AZ90","LAVEEN","US",1,"UNATNDD","",""
"2026/02/19","00727.2","H","AZ","02AZ","MARANA","US",1,"ALL","ALL","ALL"
"2026/02/19","00727.9","U","AZ","4AZ8","MARANA","US",1,"ALL","ALL","IREG"
"2026/02/19","00728.","A","AZ","MZJ","MARANA","US",1,"ALL","ALL","0700-1530"
"2026/02/19","00728.4","A","AZ","AZ03","MARBLE CANYON","US",1,"UNATNDD","",""
"2026/02/19","00728.5","A","AZ","L41","MARBLE CANYON","US",1,"ALL","ALL","DALGT"
"2026/02/19","00728.57","A","AZ","AZ78","MARICOPA","US",1,"UNATNDD","",""
"2026/02/19","00728.58","A","AZ","AZ13","MARICOPA","US",1,"ALL","FRI-SUN","0800-1800"
"2026/02/19","00728.59","A","AZ","AZ31","MARICOPA","US",1,"UNATNDD","",""
"2026/02/19","00728.61","A","AZ","40AZ","MARICOPA","US",1,"UNATNDD","",""
"2026/02/19","00728.62","H","AZ","2AN2","MARICOPA","US",1,"UNATNDD","",""
"2026/02/19","00728.63","A","AZ","41AZ","MARICOPA","US",1,"UNATNDD","",""
"2026/02/19","00728.64","A","AZ","2AZ4","MARICOPA","US",2,"ALL","ALL","ALL"
"2026/02/19","00728.65","G","AZ","E68","MARICOPA","US",1,"ALL","ALL","0900-1700"
"2026/02/19","00728.66","A","AZ","AZ43","MARICOPA","US",1,"ALL","ALL","ALL"
"2026/02/19","00728.73","A","AZ","2AZ9","MCNEAL","US",1,"ALL","MON-FRI","0800-1600"
"2026/02/19","00728.8","A","AZ","L25","MEADVIEW","US",1,"UNATNDD","",""
"2026/02/19","00729.","A","AZ","FFZ","MESA","US",1,"AUG 16 - MAY 14","FRI-SUN","0530-1600"
"2026/02/19","00729.","A","AZ","FFZ","MESA","US",2,"AUG 16 - MAY 14","MON-THUR","0530-1800"
"2026/02/19","00729.","A","AZ","FFZ","MESA","US",3,"MAY 15 - AUG 15","FRI-SUN","0500-1530"
"2026/02/19","00729.","A","AZ","FFZ","MESA","US",4,"MAY 15 - AUG 15","MON-THUR","0500-1800"
"2026/02/19","00729.11","H","AZ","66AZ","MESA","US",1,"UNATNDD","",""
"2026/02/19","00729.13","H","AZ","AZ10","MESA","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00729.15","H","AZ","AZ81","MESA","US",1,"ALL","MON-FRI","0600-1630"
"2026/02/19","00729.16","H","AZ","AZ92","MESA","US",1,"ALL","ALL","ALL"
"2026/02/19","00729.19","H","AZ","AZ39","MESA","US",1,"ALL","MON-FRI","0600-1630"
"2026/02/19","00729.21","H","AZ","08AZ","MESA","US",1,"UNATNDD","",""
"2026/02/19","00729.22","H","AZ","69AZ","MESA","US",1,"ALL","ALL","ALL"
"2026/02/19","00732.","A","AZ","0AZ4","MOBILE","US",1,"ALL","ALL","DALGT"
"2026/02/19","00732.05","A","AZ","5AZ6","MOBILE","US",1,"UNATNDD","",""
"2026/02/19","00732.1","A","AZ","1AZ0","MOBILE","US",1,"ALL","MON-FRI","0700-1700"
"2026/02/19","00734.23","A","AZ","45AZ","MOHAVE VALLEY","US",1,"IREG","",""
"2026/02/19","00735.4","A","AZ","0AZ5","MORRISTOWN","US",1,"IREG","",""
"2026/02/19","00735.41","A","AZ","12AZ","MORRISTOWN","US",1,"UNATNDD","",""
"2026/02/19","00735.42","A","AZ","AZ32","MORRISTOWN","US",1,"UNATNDD","",""
"2026/02/19","00735.43","A","AZ","AZ28","MORRISTOWN","US",1,"UNATNDD","",""
"2026/02/19","00739.","A","AZ","OLS","NOGALES","US",1,"ALL","ALL","0700-1900"
"2026/02/19","00741.9","A","AZ","AZ82","OVERGAARD","US",1,"UNATNDD","",""
"2026/02/19","00742.11","A","AZ","44AZ","PAGE","US",1,"UNATNDD","",""
"2026/02/19","00742.2","A","AZ","PGA","PAGE","US",1,"ALL","ALL","DALGT"
"2026/02/19","00742.7","A","AZ","AZ26","PALOMINAS","US",1,"UNATNDD","",""
"2026/02/19","00745.","A","AZ","P20","PARKER","US",1,"ALL","ALL","0800-1700"
"2026/02/19","00745.01","H","AZ","AZ47","PARKER","US",1,"ALL","ALL","ALL"
"2026/02/19","00746.","A","AZ","AZ57","PAULDEN","US",1,"UNATNDD","",""
"2026/02/19","00747.1","A","AZ","PAN","PAYSON","US",1,"ALL","MON-FRI","0700-1600"
"2026/02/19","00747.1","A","AZ","PAN","PAYSON","US",2,"ALL","SAT-SUN","0700-1100"
"2026/02/19","00749.","A","AZ","1G4","PEACH SPRINGS","US",2,"ALL","ALL","DALGT"
"2026/02/19","00749.01","H","AZ","AZ12","PEACH SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","00749.02","A","AZ","L37","PEACH SPRINGS","US",1,"ALL","ALL","DALGT"
"2026/02/19","00749.03","A","AZ","3AZ5","PEACH SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","00749.04","H","AZ","AZ36","PEACH SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","00749.05","H","AZ","AZ35","PEACH SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","00749.61","A","AZ","7AZ4","PEARCE","US",1,"UNATNDD","",""
"2026/02/19","00751.13","H","AZ","4AZ5","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.14","H","AZ","AZ07","PHOENIX","US",1,"ALL","MON-FRI","0730-1600"
"2026/02/19","00751.15","H","AZ","AZ20","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.19","H","AZ","AZ24","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.23","H","AZ","67AZ","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.24","H","AZ","5AZ2","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.27","H","AZ","AZ29","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.29","H","AZ","AZ33","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.33","H","AZ","20E","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.35","H","AZ","AZ48","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.37","H","AZ","AZ62","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.4","A","AZ","DVT","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00751.43","H","AZ","AZ95","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.45","H","AZ","AZ98","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00751.47","H","AZ","0AZ6","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.49","H","AZ","3AZ4","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.52","H","AZ","AZ41","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00751.53","H","AZ","AZ02","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00751.54","H","AZ","0AZ0","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00751.55","A","AZ","A39","MARICOPA","US",1,"ALL","MON-SAT","0800-1700"
"2026/02/19","00751.56","H","AZ","AZ99","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","00752.","H","AZ","P18","PHOENIX","US",1,"ALL","MON-FRI","1330-2300Z EXC HOL"
"2026/02/19","00753.","A","AZ","IWA","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00754.","A","AZ","PHX","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00754.01","H","AZ","AZ74","PHOENIX","US",1,"ALL","ALL","ALL"
"2026/02/19","00756.78","A","AZ","E37","PIMA","US",1,"ALL","ALL","ALL"
"2026/02/19","00761.","A","AZ","P10","POLACCA","US",1,"UNATNDD","",""
"2026/02/19","00762.","A","AZ","25AZ","PORTAL","US",1,"UNATNDD","",""
"2026/02/19","00763.","A","AZ","PRC","PRESCOTT","US",2,"ALL","ALL","0600-2200"
"2026/02/19","00763.08","A","AZ","AZ46","PRESCOTT","US",1,"ALL","ALL","ALL"
"2026/02/19","00763.11","A","AZ","AZ27","PRESCOTT","US",1,"ALL","ALL","0900-1700"
"2026/02/19","00765.01","H","AZ","72AZ","PRESCOTT VALLEY","US",1,"UNATNDD","",""
"2026/02/19","00765.1","H","AZ","51AZ","PRESCOTT VALLEY","US",1,"UNATNDD","",""
"2026/02/19","00768.01","A","AZ","5AZ3","QUEEN CREEK","US",1,"UNATNDD","",""
"2026/02/19","00768.41","A","AZ","AZ63","REDROCK","US",1,"UNATNDD","",""
"2026/02/19","00777.","A","AZ","48AZ","RIMROCK","US",1,"ALL","ALL","DALGT"
"2026/02/19","00780.01","H","AZ","AZ58","ROOSEVELT","US",1,"UNATNDD","",""
"2026/02/19","00782.","A","AZ","SAD","SAFFORD","US",1,"ALL","MON-SAT","0700-1800"
"2026/02/19","00782.01","H","AZ","1AZ3","SAFFORD","US",1,"UNATNDD","",""
"2026/02/19","00782.02","H","AZ","AZ44","SAFFORD","US",1,"ALL","ALL","ALL"
"2026/02/19","00782.5","A","AZ","09AZ","ST DAVID","US",1,"UNATNDD","",""
"2026/02/19","00783.","A","AZ","SJN","ST JOHNS","US",1,"ALL","ALL","0700-1700"
"2026/02/19","00785.","A","AZ","2AZ1","SALOME","US",1,"UNATNDD","",""
"2026/02/19","00785.01","A","AZ","0AZ2","SALOME","US",1,"UNATNDD","",""
"2026/02/19","00785.02","A","AZ","AZ40","SALOME","US",1,"UNATNDD","",""
"2026/02/19","00786.2","A","AZ","44A","SAN LUIS","US",1,"UNATNDD","",""
"2026/02/19","00786.7","A","AZ","E77","SAN MANUEL","US",1,"UNATNDD","",""
"2026/02/19","00788.","A","AZ","SDL","SCOTTSDALE","US",1,"ALL","ALL","ALL"
"2026/02/19","00788.03","H","AZ","32AZ","SCOTTSDALE","US",1,"ALL","ALL","ALL"
"2026/02/19","00788.04","H","AZ","AZ96","SCOTTSDALE","US",1,"UNATNDD","",""
"2026/02/19","00788.05","H","AZ","5AZ0","SCOTTSDALE","US",1,"UNATNDD","",""
"2026/02/19","00788.06","H","AZ","6AZ0","SCOTTSDALE","US",1,"UNATNDD","",""
"2026/02/19","00788.07","H","AZ","7AZ0","SCOTTSDALE","US",1,"UNATNDD","",""
"2026/02/19","00788.08","H","AZ","81AZ","SCOTTSDALE","US",1,"ALL","ALL","ALL"
"2026/02/19","00788.3","A","AZ","SEZ","SEDONA","US",1,"MAY-SEP","ALL","0700-1800"
"2026/02/19","00788.3","A","AZ","SEZ","SEDONA","US",2,"OCT-APR","ALL","0700-2000"
"2026/02/19","00788.31","H","AZ","5AZ8","SEDONA","US",1,"ALL","ALL","ALL"
"2026/02/19","00791.1","A","AZ","P23","SELIGMAN","US",1,"UNATNDD","",""
"2026/02/19","00791.2","A","AZ","52AZ","SELIGMAN","US",1,"UNATNDD","",""
"2026/02/19","00793.","A","AZ","E78","SELLS","US",1,"UNATNDD","",""
"2026/02/19","00794.09","U","AZ","61AZ","SHOW LOW","US",1,"UNATNDD","",""
"2026/02/19","00794.1","A","AZ","SOW","SHOW LOW","US",2,"JAN-DEC","ALL","0700-1900"
"2026/02/19","00794.11","A","AZ","21AZ","SHOW LOW","US",1,"UNATNDD","",""
"2026/02/19","00794.12","H","AZ","AZ75","SHOW LOW","US",1,"ALL","ALL","ALL"
"2026/02/19","00794.17","H","AZ","AZ89","SIERRA VISTA","US",1,"ALL","ALL","ALL"
"2026/02/19","00794.24","A","AZ","16AZ","SKULL VALLEY","US",1,"UNATNDD","",""
"2026/02/19","00795.1","A","AZ","3AZ8","SOLOMON","US",1,"UNATNDD","",""
"2026/02/19","00796.","A","AZ","54AZ","SOMERTON","US",1,"ALL","ALL","ALL"
"2026/02/19","00797.","A","AZ","JTC","SPRINGERVILLE","US",1,"ALL","ALL","0800-1600"
"2026/02/19","00797.5","A","AZ","55AZ","STANFIELD","US",1,"SUMMER","ALL","DAWN-DUSK"
"2026/02/19","00797.5","A","AZ","55AZ","STANFIELD","US",2,"WINTER","MON-SAT","DAWN-DUSK"
"2026/02/19","00797.511","A","AZ","AZ61","STANFIELD","US",1,"ALL","ALL","ALL"
"2026/02/19","00797.52","A","AZ","5AZ7","STANFIELD","US",1,"UNATNDD","",""
"2026/02/19","00801.","H","AZ","AZ08","SUN CITY","US",1,"UNATNDD","",""
"2026/02/19","00801.41","H","AZ","3AZ6","SUN CITY WEST","US",1,"UNATNDD","",""
"2026/02/19","00801.89","H","AZ","AZ15","SUPAI VILLAGE","US",1,"IREG","",""
"2026/02/19","00802.","A","AZ","E81","SUPERIOR","US",1,"UNATNDD","",""
"2026/02/19","00802.41","H","AZ","4AZ1","SURPRISE","US",1,"UNATNDD","",""
"2026/02/19","00804.","A","AZ","TYL","TAYLOR","US",1,"ALL","MON-FRI","0730-1700"
"2026/02/19","00806.01","H","AZ","AZ73","TEMPE","US",1,"ALL","ALL","ALL"
"2026/02/19","00806.04","H","AZ","3AZ7","TEMPE","US",1,"UNATNDD","",""
"2026/02/19","00806.113","H","AZ","AZ59","TEMPE","US",1,"UNATNDD","",""
"2026/02/19","00806.2","A","AZ","U30","TEMPLE BAR","US",1,"UNATNDD","",""
"2026/02/19","00809.01","H","AZ","1AZ1","TOLLESON","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","00809.02","H","AZ","1AZ7","TOLLESON","US",1,"UNATNDD","",""
"2026/02/19","00810.","A","AZ","P29","TOMBSTONE","US",1,"UNATNDD","",""
"2026/02/19","00810.01","H","AZ","4AZ4","TOMBSTONE","US",1,"IRREGULARLY","",""
"2026/02/19","00810.24","H","AZ","6AZ7","TONOPAH","US",1,"UNATNDD","",""
"2026/02/19","00810.25","A","AZ","56AZ","TONOPAH","US",1,"UNATNDD","",""
"2026/02/19","00810.26","A","AZ","AZ85","TONOPAH","US",1,"ALL","ALL","ALL"
"2026/02/19","00810.28","H","AZ","43AZ","TONOPAH","US",1,"UNATNDD","",""
"2026/02/19","00810.29","U","AZ","13AZ","TONOPAH","US",1,"IREG","",""
"2026/02/19","00811.12","A","AZ","T03","TUBA CITY","US",1,"UNATNDD","",""
"2026/02/19","00812.03","A","AZ","74AZ","TOMBSTONE","US",1,"UNATNDD","",""
"2026/02/19","00812.05","H","AZ","AZ37","TUCSON","US",1,"ALL","ALL","ALL"
"2026/02/19","00812.07","H","AZ","5AZ5","TUCSON","US",1,"UNATNDD","",""
"2026/02/19","00812.08","H","AZ","5AZ4","TUCSON","US",1,"ALL","ALL","ALL"
"2026/02/19","00812.09","H","AZ","70AZ","TUCSON","US",1,"IREG","",""
"2026/02/19","00812.12","A","AZ","6AZ8","TUCSON","US",1,"UNATNDD","",""
"2026/02/19","00813.","A","AZ","AVQ","MARANA","US",1,"ALL","ALL","0700-1730"
"2026/02/19","00813.2","H","AZ","65AZ","TUCSON","US",1,"UNATNDD","",""
"2026/02/19","00813.3","G","AZ","AZ67","TUCSON","US",2,"ALL","FRI-SAT-SUN","0830-DUSK"
"2026/02/19","00816.","A","AZ","TUS","TUCSON","US",1,"ALL","ALL","ALL"
"2026/02/19","00817.3","A","AZ","57AZ","TUCSON","US",1,"ON CALL","",""
"2026/02/19","00818.","A","AZ","RYN","TUCSON","US",1,"ALL","M-F","0800-1700"
"2026/02/19","00818.","A","AZ","RYN","TUCSON","US",2,"ALL","SAT","0800-1700"
"2026/02/19","00818.01","H","AZ","01MU","TUCSON","US",1,"ALL","ALL","ALL"
