"EFF_DATE","HP_NAME","HP_NO","STATE_CODE","COUNTRY_CODE","FIX_ID","ICAO_REGION_CODE","NAV_ID","NAV_TYPE","HOLD_DIRECTION","HOLD_DEG_OR_CRS","AZIMUTH","COURSE_INBOUND_DEG","TURN_DIRECTION","LEG_LENGTH_DIST"
"2026/02/19","TOMSE WP*GA*K7",1,"GA","US","TOMSE","K7","","","SW","227","RNAV",47,"R",5
"2026/02/19","TOMSN INT*CO*K2",1,"CO","US","TOMSN","K2","FQF","VORTAC","NW","306","RAD",126,"R",
"2026/02/19","TONBE WP*MARSHALL ISLANDS*K2",1,"","MH","TONBE","K2","","","NE","64","RNAV",244,"L",5
"2026/02/19","TONGE WP*IL*K5",1,"IL","US","TONGE","K5","","","E","69","RNAV",249,"R",4
"2026/02/19","TONIC WP*IL*K5",1,"IL","US","TONIC","K5","","","W","262","RNAV",82,"R",4
"2026/02/19","TONIO WP*KY*K5",1,"KY","US","TONIO","K5","","","W","257","RNAV",77,"L",12
"2026/02/19","TONKE INT*NE*K3",1,"NE","US","TONKE","K3","LNK","VORTAC","S","174","RAD",354,"R",10
"2026/02/19","TONNA INT*MN*K3",1,"MN","US","TONNA","K3","OWA","LD","SE","122","BRG",302,"L",
"2026/02/19","TONNO WP*WA*K1",1,"WA","US","TONNO","K1","","","SE","153","RNAV",333,"L",5
"2026/02/19","TONOC INT*WI*K5",1,"WI","US","TONOC","K5","EAU","VORTAC","SE","322","RAD",322,"R",
"2026/02/19","TONOPAH VORTAC*NV",1,"NV","US","","","TPH","VORTAC","W","265","RAD",85,"R",
"2026/02/19","TONOPAH VORTAC*NV",2,"NV","US","","","TPH","VORTAC","W","265","RNAV",85,"R",
"2026/02/19","TONOPAH VORTAC*NV",3,"NV","US","","","TPH","VORTAC","W","262","RAD",82,"R",
"2026/02/19","TONOPAH VORTAC*NV",4,"NV","US","","","TPH","VORTAC","NE","66","RAD",246,"R",
"2026/02/19","TONUE WP*IN*K5",1,"IN","US","TONUE","K5","","","S","189","RNAV",9,"R",4
"2026/02/19","TOOKE INT*WY*K1",1,"WY","US","TOOKE","K1","GCC","VOR/DME","S","163","RAD",343,"R",
"2026/02/19","TOOLY WP*KY*K5",1,"KY","US","TOOLY","K5","","","SW","225","RNAV",45,"R",4
"2026/02/19","TOPAN LOM*NM",1,"NM","US","","","RO","LO","NE","35","BRG",215,"R",
"2026/02/19","TOPAZ INT*IL*K5",1,"IL","US","TOPAZ","K5","TOY","VORTAC","NW","322","RAD",142,"L",
"2026/02/19","TOPEE WP*AZ*K2",1,"AZ","US","TOPEE","K2","","","NE","34","RNAV",214,"L",4
"2026/02/19","TOPEE WP*AZ*K2",2,"AZ","US","TOPEE","K2","","","NW","318","RNAV",138,"L",7
"2026/02/19","TOPEKA VORTAC*KS",1,"KS","US","","","TOP","VORTAC","NE","25","RAD",205,"L",
"2026/02/19","TOPHR LOM*OH",1,"OH","US","","","TO","LO","W","252","BRG",72,"L",
"2026/02/19","TOPIC WP*IL*K5",1,"IL","US","TOPIC","K5","","","N","345","RNAV",165,"R",4
"2026/02/19","TOPOC WP*KS*K3",1,"KS","US","TOPOC","K3","","","N","352","RNAV",172,"R",5
"2026/02/19","TOPOE WP*PA*K6",1,"PA","US","TOPOE","K6","","","NW","334","RNAV",154,"R",4
"2026/02/19","TOPSY WP*NC*K7",1,"NC","US","TOPSY","K7","","","NE","58","RNAV",238,"R",4
"2026/02/19","TOPSY WP*NC*K7",2,"NC","US","TOPSY","K7","","","NE","58","RNAV",238,"R",4
"2026/02/19","TOPVE WP*TX*K4",1,"TX","US","TOPVE","K4","","","NW","327","RNAV",147,"R",4
"2026/02/19","TOQIC WP*IA*K3",1,"IA","US","TOQIC","K3","","","N","358","RNAV",178,"R",4
"2026/02/19","TORAC WP*KY*K5",1,"KY","US","TORAC","K5","","","W","251","RNAV",71,"L",4
"2026/02/19","TORGY WP*MN*K3",1,"MN","US","TORGY","K3","","","W","252","RNAV",72,"L",10
"2026/02/19","TORNN INT*TX*K4",1,"TX","US","TORNN","K4","TNV","VOR/DME","NW","334","RAD",154,"R",
"2026/02/19","TORNN WP*TX*K4",2,"TX","US","TORNN","K4","","","N","343","RNAV",163,"R",10
"2026/02/19","TORRA INT*TX*K4",1,"TX","US","TORRA","K4","HRL","VOR/DME","E","110","RAD",290,"R",4
"2026/02/19","TORRINGTON NDB*WY",1,"WY","US","","","TOR","NDB","E","101","BRG",281,"R",
"2026/02/19","TORRINGTON NDB*WY",2,"WY","US","","","TOR","NDB","NW","296","BRG",116,"L",
"2026/02/19","TORRO WP*GA*K7",1,"GA","US","TORRO","K7","","","N","353","RNAV",173,"R",4
"2026/02/19","TORRU WP*WI*K5",1,"WI","US","TORRU","K5","","","SW","217","RNAV",37,"R",4
"2026/02/19","TORTE INT*AK*PA",1,"AK","US","TORTE","PA","TED","VOR/DME","E","72","RAD",252,"R",
"2026/02/19","TORTE INT*AK*PA",2,"AK","US","TORTE","PA","TED","VOR/DME","W","252","RAD",72,"R",
"2026/02/19","TORTS INT*AZ*K2",1,"AZ","US","TORTS","K2","TUS","VORTAC","W","288","RAD",108,"R",
"2026/02/19","TORYO WP*TX*K4",1,"TX","US","TORYO","K4","","","N","346","RNAV",166,"R",5
"2026/02/19","TORYS WP*CO*K2",1,"CO","US","TORYS","K2","","","W","249","RNAV",69,"R",12
"2026/02/19","TOSHE WP*FL*K7",1,"FL","US","TOSHE","K7","","","S","160","RNAV",340,"L",10
"2026/02/19","TOSLY WP*ND*K3",1,"ND","US","TOSLY","K3","","","NW","309","RNAV",129,"R",4
"2026/02/19","TOSOY WP*NM*K2",1,"NM","US","TOSOY","K2","","","E","80","RNAV",260,"R",7
"2026/02/19","TOSSO WP*IL*K5",1,"IL","US","TOSSO","K5","","","N","359","RNAV",179,"L",4
"2026/02/19","TOTEC WP*AZ*K2",1,"AZ","US","TOTEC","K2","","","NE","47","RNAV",227,"R",4
"2026/02/19","TOTSE WP*AK*PA",1,"AK","US","TOTSE","PA","","","SE","124","RNAV",304,"R",4
"2026/02/19","TOTUE WP*WI*K5",1,"WI","US","TOTUE","K5","","","E","96","RNAV",276,"R",4
"2026/02/19","TOUEY INT*LA*K4",1,"LA","US","TOUEY","K4","BAD","TACAN","SE","143","RAD",323,"R",6
"2026/02/19","TOVAE WP*NY*K6",1,"NY","US","TOVAE","K6","","","SE","149","RNAV",329,"R",4
"2026/02/19","TOVEE WP*TX*K4",1,"TX","US","TOVEE","K4","","","SE","140","RNAV",320,"R",4
"2026/02/19","TOVNE WP*TX*K4",1,"TX","US","TOVNE","K4","","","SW","224","RNAV",44,"R",4
"2026/02/19","TOWAN WP*CA*K2",1,"CA","US","TOWAN","K2","","","SE","151","RNAV",331,"R",4
"2026/02/19","TOWED WP*MN*K3",1,"MN","US","TOWED","K3","","","SE","139","RNAV",319,"R",4
"2026/02/19","TOWNZ WP*TX*K4",1,"TX","US","TOWNZ","K4","","","S","174","RNAV",354,"L",4
"2026/02/19","TOXEE INT*ID*K1",1,"ID","US","TOXEE","K1","TWF","VORTAC","N","349","RAD",169,"R",
"2026/02/19","TOXPA WP*MP*P",1,"MP","US","TOXPA","P","","","E","90","RNAV",270,"R",4
"2026/02/19","TOYKU WP*AK*PA",1,"AK","US","TOYKU","PA","","","E","86","RNAV",266,"R",4
"2026/02/19","TOYOP WP*AZ*K2",1,"AZ","US","TOYOP","K2","","","W","273","RNAV",93,"R",7
"2026/02/19","TOYUP WP*AK*PA",1,"AK","US","TOYUP","PA","","","NE","47","RNAV",227,"L",4
"2026/02/19","TOZEK INT*CA*K2",1,"CA","US","TOZEK","K2","SLI","VORTAC","SE","148","RAD",328,"R",
"2026/02/19","TOZEK WP*CA*K2",2,"CA","US","TOZEK","K2","","","SE","151","RNAV",331,"R",5
"2026/02/19","TOZTU WP*MARSHALL ISLANDS*K2",1,"","MH","TOZTU","K2","","","NE","66","RNAV",246,"L",4
"2026/02/19","TPGUN WP*CANADA*CY",1,"","CA","TPGUN","CY","","","E","90","RNAV",270,"R",10
"2026/02/19","TPOPS WP*TN*K7",1,"TN","US","TPOPS","K7","","","W","250","RNAV",70,"R",10
"2026/02/19","TRACC INT*NM*K2",1,"NM","US","TRACC","K2","CME","VORTAC","E","263","RAD",263,"L",5
"2026/02/19","TRACC INT*NM*K2",2,"NM","US","TRACC","K2","PIO","VOR/DME","S","342","RAD",342,"R",
"2026/02/19","TRADD INT*OP*P",1,"OP","US","TRADD","P","PNI","NDB/DME","E","72","BRG",252,"R",
"2026/02/19","TRAGG INT*PA*K6",1,"PA","US","TRAGG","K6","LRP","VOR/DME","W","104","RAD",104,"L",
"2026/02/19","TRAGG WP*PA*K6",2,"PA","US","TRAGG","K6","","","W","284","RNAV",104,"L",4
"2026/02/19","TRAIT WP*NY*K6",1,"NY","US","TRAIT","K6","","","NE","53","RNAV",233,"R",10
"2026/02/19","TRAKS INT*NC*K7",1,"NC","US","TRAKS","K7","GSO","VORTAC","W","282","RAD",102,"L",
"2026/02/19","TRALE INT*MO*K3",1,"MO","US","TRALE","K3","SGF","VORTAC","SE","336","RAD",336,"R",
"2026/02/19","TRALZ WP*NC*K7",1,"NC","US","TRALZ","K7","","","NE","32","RNAV",212,"R",10
"2026/02/19","TRASS WP*NH*K6",1,"NH","US","TRASS","K6","","","NW","327","RNAV",147,"R",4
"2026/02/19","TRASS WP*NH*K6",2,"NH","US","TRASS","K6","","","NW","327","RNAV",147,"R",4
"2026/02/19","TRAVA INT*NY*K6",2,"NY","US","TRAVA","K6","BUF","LS","NE","55","CRS",235,"R",
"2026/02/19","TRAVA WP*NY*K6",1,"NY","US","TRAVA","K6","","","NE","55","RNAV",235,"R",4
"2026/02/19","TRAVERSE CITY VOR/DME*MI",1,"MI","US","","","TVC","VOR/DME","S","160","RAD",340,"R",
"2026/02/19","TRCAT WP*ID*K1",1,"ID","US","TRCAT","K1","","","N","349","RNAV",169,"L",7
"2026/02/19","TRCTR WP*TN*K7",1,"TN","US","TRCTR","K7","","","N","11","RNAV",191,"R",4
"2026/02/19","TRDLL WP*GA*K7",1,"GA","US","TRDLL","K7","","","NW","320","RNAV",140,"R",4
"2026/02/19","TREASURE CAY VOR/DME*BF",1,"","BS","","","ZTC","VOR/DME","SE","150","RAD",330,"R",
"2026/02/19","TREASURE CAY VOR/DME*BF",2,"","BS","","","ZTC","VOR/DME","NW","330","RAD",150,"R",
"2026/02/19","TRICE INT*WI*K5",1,"WI","US","TRICE","K5","MSN","VORTAC","S","181","RAD",1,"L",10
"2026/02/19","TRICO INT*AZ*K2",1,"AZ","US","TRICO","K2","DMA","TACAN","E","110","RAD",290,"R",6
"2026/02/19","TRIDE INT*IL*K5",1,"IL","US","TRIDE","K5","JOT","VOR/DME","W","261","RAD",81,"R",
"2026/02/19","TRIDE WP*IL*K5",2,"IL","US","TRIDE","K5","","","SW","226","RNAV",46,"R",9
"2026/02/19","TRIER WP*ME*K6",1,"ME","US","TRIER","K6","","","SW","241","RNAV",61,"R",7
"2026/02/19","TRIGG INT*MT*K1",1,"MT","US","TRIGG","K1","GTF","VORTAC","NE","29","RAD",209,"R",
"2026/02/19","TRIGS WP*IA*K3",1,"IA","US","TRIGS","K3","","","S","160","RNAV",340,"R",4
"2026/02/19","TRIKK INT*NC*K7",1,"NC","US","TRIKK","K7","ISO","VORTAC","E","90","RAD",270,"R",7
"2026/02/19","TRINA LOM*WA",1,"WA","US","","","AL","LO","NE","23","BRG",203,"R",
"2026/02/19","TRINITY VOR/DME*TX",1,"TX","US","","","MHF","VOR/DME","W","290","RAD",110,"R",
"2026/02/19","TRINITY VOR/DME*TX",2,"TX","US","","","MHF","VOR/DME","W","290","RAD",110,"R",
"2026/02/19","TRINT WP*NY*K6",1,"NY","US","TRINT","K6","","","S","170","RNAV",350,"R",4
"2026/02/19","TRIOS WP*TX*K4",1,"TX","US","TRIOS","K4","","","W","265","RNAV",85,"R",4
"2026/02/19","TRIOS WP*TX*K4",2,"TX","US","TRIOS","K4","","","SW","222","RNAV",42,"R",4
"2026/02/19","TRIPL INT*FL*K7",1,"FL","US","TRIPL","K7","VKZ","VOR/DME","NE","29","RAD",209,"R",
"2026/02/19","TRIPP WP*CA*K2",1,"CA","US","TRIPP","K2","","","SW","229","RNAV",49,"R",4
"2026/02/19","TRISH INT*MD*K6",1,"MD","US","TRISH","K6","BAL","VORTAC","NE","45","RAD",225,"R",
"2026/02/19","TRISH WP*MD*K6",2,"MD","US","TRISH","K6","","","NE","45","RNAV",225,"R",7
"2026/02/19","TRISH WP*MD*K6",3,"MD","US","TRISH","K6","","","NE","43","RNAV",223,"R",7
"2026/02/19","TRISS INT*TX*K4",1,"TX","US","TRISS","K4","TTT","VOR/DME","W","74","RAD",74,"R",
"2026/02/19","TRISS INT*TX*K4",3,"TX","US","TRISS","K4","CVE","VOR/DME","W","74","RAD",74,"R",
"2026/02/19","TRISS WP*TX*K4",2,"TX","US","TRISS","K4","","","W","256","RNAV",76,"R",5
"2026/02/19","TROAK WP*ND*K3",1,"ND","US","TROAK","K3","","","SE","133","RNAV",313,"R",5
"2026/02/19","TROCK INT*SC*K7",1,"SC","US","TROCK","K7","FLO","VORTAC","NE","43","RAD",223,"R",
"2026/02/19","TROCK WP*SC*K7",2,"SC","US","TROCK","K7","","","NE","48","RNAV",228,"R",4
"2026/02/19","TROIX INT*MS*K7",1,"MS","US","TROIX","K7","CBM","VORTAC","NW","314","RAD",134,"L",
"2026/02/19","TROJN INT*FL*K7",1,"FL","US","TROJN","K7","NSE","TACAN","NW","307","RAD",127,"L",4
"2026/02/19","TROJN INT*FL*K7",3,"FL","US","TROJN","K7","NSE","TACAN","NW","307","RAD",127,"L",
"2026/02/19","TROJN WP*FL*K7",2,"FL","US","TROJN","K7","","","NW","299","RNAV",119,"L",4
"2026/02/19","TROKE WP*ND*K3",1,"ND","US","TROKE","K3","","","W","290","RNAV",110,"R",5
"2026/02/19","TROPS WP*FL*K7",1,"FL","US","TROPS","K7","","","NW","297","RNAV",117,"R",10
"2026/02/19","TROXX WP*CA*K2",1,"CA","US","TROXX","K2","","","SE","129","RNAV",309,"L",10
"2026/02/19","TROY VORTAC*IL",1,"IL","US","","","TOY","VORTAC","E","90","RAD",270,"R",
"2026/02/19","TROY VORTAC*IL",2,"IL","US","","","TOY","VORTAC","W","262","RNAV",82,"R",4
"2026/02/19","TROY VORTAC*IL",3,"IL","US","","","TOY","VORTAC","W","263","RNAV",83,"R",4
"2026/02/19","TROYS INT*GA*K7",2,"GA","US","TROYS","K7","RMG","VORTAC","NW","115","RAD",115,"L",
"2026/02/19","TROYS WP*GA*K7",1,"GA","US","TROYS","K7","","","N","5","RNAV",185,"R",4
"2026/02/19","TROYY INT*MA*K6",1,"MA","US","TROYY","K6","PUT","VOR/DME","NE","30","RAD",210,"L",
"2026/02/19","TRQSE WP*TX*K4",1,"TX","US","TRQSE","K4","","","NW","299","RNAV",119,"R",16
"2026/02/19","TRRBO WP*CO*K2",1,"CO","US","TRRBO","K2","","","SE","146","RNAV",326,"R",12
"2026/02/19","TRTLL WP*IL*K5",1,"IL","US","TRTLL","K5","","","SW","225","RNAV",45,"L",10
"2026/02/19","TRTLS WP*SC*K7",1,"SC","US","TRTLS","K7","","","NW","321","RNAV",141,"L",10
"2026/02/19","TRUBL WP*CA*K2",1,"CA","US","TRUBL","K2","","","E","70","RNAV",250,"L",10
"2026/02/19","TRUBS WP*KY*K5",1,"KY","US","TRUBS","K5","","","SE","116","RNAV",296,"R",4
"2026/02/19","TRUBY INT*TX*K4",1,"TX","US","TRUBY","K4","ABI","VORTAC","N","345","RAD",165,"R",6
"2026/02/19","TRUCE INT*HI*PH",1,"HI","US","TRUCE","PH","ITO","VORTAC","W","280","RAD",100,"L",
"2026/02/19","TRUCK INT*CA*K2",1,"CA","US","TRUCK","K2","SWR","VOR/DME","S","2","RAD",2,"L",
"2026/02/19","TRUER INT*PA*K6",1,"PA","US","TRUER","K6","FQM","VOR/DME","W","290","RAD",110,"R",
"2026/02/19","TRUFA WP*MI*K5",1,"MI","US","TRUFA","K5","","","W","264","RNAV",84,"R",4
"2026/02/19","TRUKR INT*GA*K7",1,"GA","US","TRUKR","K7","DBN","VORTAC","NW","314","RAD",134,"L",
"2026/02/19","TRUMN WP*AK*PA",1,"AK","US","TRUMN","PA","","","S","201","RNAV",21,"R",4
"2026/02/19","TRUNK WP*NE*K3",1,"NE","US","TRUNK","K3","","","NW","303","RNAV",123,"R",5
"2026/02/19","TRUNT WP*NY*K6",1,"NY","US","TRUNT","K6","","","NE","59","RNAV",239,"R",4
"2026/02/19","TRUSO WP*MD*K6",1,"MD","US","TRUSO","K6","","","SE","132","RNAV",312,"R",4
"2026/02/19","TRUSS INT*TX*K4",1,"TX","US","TRUSS","K4","ABI","VORTAC","E","71","RAD",251,"R",
"2026/02/19","TRUTH OR CONSEQUENCES VORTAC*NM",1,"NM","US","","","TCS","VORTAC","N","360","RAD",180,"L",
"2026/02/19","TRVIS INT*WI*K5",2,"WI","US","TRVIS","K5","DLL","LE","S","190","CRS",10,"R",
"2026/02/19","TRVIS WP*WI*K5",1,"WI","US","TRVIS","K5","","","S","190","RNAV",10,"R",4
"2026/02/19","TRVLL WP*TX*K4",1,"TX","US","TRVLL","K4","","","NW","293","RNAV",113,"L",10
"2026/02/19","TRYBE WP*OH*K5",1,"OH","US","TRYBE","K5","","","E","95","RNAV",275,"L",10
"2026/02/19","TSKGE WP*AL*K7",1,"AL","US","TSKGE","K7","","","NW","312","RNAV",132,"R",4
"2026/02/19","TTMSN WP*CA*K2",1,"CA","US","TTMSN","K2","","","W","253","RNAV",73,"L",12
"2026/02/19","TTREE INT*GA*K7",1,"GA","US","TTREE","K7","VAD","TACAN","NW","310","RAD",130,"R",3
"2026/02/19","TTUSH WP*TX*K4",1,"TX","US","TTUSH","K4","","","S","169","RNAV",349,"R",4
"2026/02/19","TUBA CITY VORTAC*AZ",1,"AZ","US","","","TBC","VORTAC","N","10","RAD",190,"R",
"2026/02/19","TUBDE INT*AK*PA",1,"AK","US","TUBDE","PA","OTZ","LD","W","269","CRS",89,"R",
"2026/02/19","TUBER INT*NJ*K6",1,"NJ","US","TUBER","K6","SIE","VORTAC","S","17","RAD",17,"R",
"2026/02/19","TUBER WP*NJ*K6",2,"NJ","US","TUBER","K6","","","S","197","RNAV",17,"R",6
"2026/02/19","TUBES INT*ND*K3",1,"ND","US","TUBES","K3","MIB","TACAN","NE","25","RAD",205,"L",7
"2026/02/19","TUBES INT*ND*K3",2,"ND","US","TUBES","K3","MIB","TACAN","NE","25","RAD",205,"L",7
"2026/02/19","TUBYO WP*AL*K7",1,"AL","US","TUBYO","K7","","","N","4","RNAV",184,"R",4
"2026/02/19","TUCCO WP*LA*K4",1,"LA","US","TUCCO","K4","","","N","358","RNAV",178,"R",4
"2026/02/19","TUCKB WP*MT*K1",1,"MT","US","TUCKB","K1","","","SW","241","RNAV",61,"L",7
"2026/02/19","TUCOB WP*NM*K2",1,"NM","US","TUCOB","K2","","","SW","213","RNAV",33,"R",6
"2026/02/19","TUCOP WP*SC*K7",1,"SC","US","TUCOP","K7","","","NE","53","RNAV",233,"R",4
"2026/02/19","TUCSON VORTAC*AZ",1,"AZ","US","","","TUS","VORTAC","NW","308","RAD",128,"R",
"2026/02/19","TUCUMCARI VORTAC*NM",1,"NM","US","","","TCC","VORTAC","NE","66","RAD",246,"R",
"2026/02/19","TUCUN WP*TX*K4",1,"TX","US","TUCUN","K4","","","N","356","RNAV",176,"R",5
"2026/02/19","TUCYU WP*WI*K5",1,"WI","US","TUCYU","K5","","","W","257","RNAV",77,"R",4
"2026/02/19","TUDEE WP*MO*K3",1,"MO","US","TUDEE","K3","","","SE","140","RNAV",320,"R",4
"2026/02/19","TUDNE WP*MO*K3",1,"MO","US","TUDNE","K3","","","NW","303","RNAV",123,"L",4
"2026/02/19","TUDOZ WP*VA*K6",1,"VA","US","TUDOZ","K6","","","SW","244","RNAV",64,"L",4
"2026/02/19","TUDPY WP*TX*K4",1,"TX","US","TUDPY","K4","","","N","354","RNAV",174,"R",7
"2026/02/19","TUDUC WP*IA*K3",1,"IA","US","TUDUC","K3","","","SE","151","RNAV",331,"R",4
"2026/02/19","TUFER INT*FL*K7",1,"FL","US","TUFER","K7","CEW","VORTAC","S","163","RAD",343,"R",
"2026/02/19","TUFER INT*FL*K7",2,"FL","US","TUFER","K7","DWG","TACAN","S","183","RAD",3,"R",
"2026/02/19","TUFFI WP*ME*K6",1,"ME","US","TUFFI","K6","","","SE","156","RNAV",336,"R",7
"2026/02/19","TUGBY WP*IL*K5",1,"IL","US","TUGBY","K5","","","S","201","RNAV",21,"R",4
"2026/02/19","TUGKU WP*MS*K7",1,"MS","US","TUGKU","K7","","","NW","315","RNAV",135,"R",4
"2026/02/19","TUKEE INT*AZ*K2",1,"AZ","US","TUKEE","K2","PXR","VORTAC","SE","143","RAD",323,"R",
"2026/02/19","TUKJU WP*MI*K5",1,"MI","US","TUKJU","K5","","","E","95","RNAV",275,"R",4
"2026/02/19","TUKSE WP*FL*K7",1,"FL","US","TUKSE","K7","","","E","106","RNAV",286,"R",4
"2026/02/19","TUKWY WP*NE*K3",1,"NE","US","TUKWY","K3","","","E","83","RNAV",263,"R",5
"2026/02/19","TULAR INT*CA*K2",1,"CA","US","TULAR","K2","NLC","TACAN","SE","142","RAD",322,"L",10
"2026/02/19","TULBE WP*OR*K1",1,"OR","US","TULBE","K1","","","SE","152","RNAV",332,"L",4
"2026/02/19","TULE VOR/DME*CA",1,"CA","US","","","TTE","VOR/DME","NW","323","RAD",143,"R",
"2026/02/19","TULE VOR/DME*CA",2,"CA","US","","","TTE","VOR/DME","NW","324","RNAV",144,"R",4
"2026/02/19","TULE VOR/DME*CA",3,"CA","US","","","TTE","VOR/DME","SW","209","RNAV",29,"L",4
"2026/02/19","TULME INT*NC*K7",1,"NC","US","TULME","K7","GSB","TACAN","W","261","RAD",81,"R",8
"2026/02/19","TULOC WP*AK*PA",1,"AK","US","TULOC","PA","","","NE","59","RNAV",239,"R",4
"2026/02/19","TULSA VORTAC*OK",1,"OK","US","","","TUL","VORTAC","N","7","RAD",187,"R",
"2026/02/19","TULSA VORTAC*OK",2,"OK","US","","","TUL","VORTAC","E","81","RAD",261,"R",
"2026/02/19","TULSA VORTAC*OK",3,"OK","US","","","TUL","VORTAC","E","80","RAD",260,"R",
"2026/02/19","TUMMI WP*MS*K7",1,"MS","US","TUMMI","K7","","","NW","337","RNAV",157,"R",4
"2026/02/19","TUMVY WP*GA*K7",1,"GA","US","TUMVY","K7","","","NE","44","RNAV",224,"R",4
"2026/02/19","TUNGG LOM*IL",1,"IL","US","","","PI","NDB","SE","129","BRG",309,"R",
"2026/02/19","TUNNG INT*MS*K7",1,"MS","US","TUNNG","K7","UVD","LC","W","272","CRS",92,"L",
"2026/02/19","TUNNL WP*WA*K1",1,"WA","US","TUNNL","K1","","","E","79","RNAV",259,"R",10
"2026/02/19","TUNNU WP*OH*K5",1,"OH","US","TUNNU","K5","","","E","68","RNAV",248,"L",4
"2026/02/19","TUNUY WP*MA*K6",1,"MA","US","TUNUY","K6","","","NE","53","RNAV",233,"R",4
"2026/02/19","TUPELO VOR/DME*MS",1,"MS","US","","","OTB","VOR/DME","SW","203","RAD",23,"L",
"2026/02/19","TUPPS INT*AL*K7",1,"AL","US","TUPPS","K7","OZR","VOR/DME","NE","66","RAD",246,"L",
"2026/02/19","TUPSE WP*OR*K1",1,"OR","US","TUPSE","K1","","","N","2","RNAV",182,"L",7
"2026/02/19","TUPUE WP*NC*K7",1,"NC","US","TUPUE","K7","","","NE","54","RNAV",234,"R",4
"2026/02/19","TURCO WP*VA*K6",1,"VA","US","TURCO","K6","","","S","196","RNAV",16,"R",4
"2026/02/19","TURCO WP*VA*K6",2,"VA","US","TURCO","K6","","","SW","243","RNAV",63,"R",4
"2026/02/19","TURES WP*NY*K6",1,"NY","US","TURES","K6","","","NW","335","RNAV",155,"R",4
"2026/02/19","TURET INT*VA*K6",1,"VA","US","TURET","K6","LFI","TACAN","E","110","RAD",290,"R",10
"2026/02/19","TURET INT*VA*K6",2,"VA","US","TURET","K6","","","E","110","RAD",290,"R",
"2026/02/19","TURKI INT*TX*K4",1,"TX","US","TURKI","K4","TXO","VORTAC","W","86","RAD",86,"R",
"2026/02/19","TURKI WP*TX*K4",2,"TX","US","TURKI","K4","","","W","273","RNAV",93,"R",10
"2026/02/19","TURKI WP*TX*K4",3,"TX","US","TURKI","K4","","","W","275","RNAV",95,"R",10
"2026/02/19","TURKS WP*AK*PA",1,"AK","US","TURKS","PA","","","N","347","RNAV",167,"R",4
"2026/02/19","TURLO WP*CA*K2",1,"CA","US","TURLO","K2","","","NW","307","RNAV",127,"R",4
"2026/02/19","TURLY INT*NM*K2",1,"NM","US","TURLY","K2","RSK","VORTAC","E","72","RAD",252,"R",
"2026/02/19","TUROE WP*KS*K3",1,"KS","US","TUROE","K3","","","SW","204","RNAV",24,"R",5
"2026/02/19","TURYN WP*NY*K6",1,"NY","US","TURYN","K6","","","NW","327","RNAV",147,"R",4
"2026/02/19","TUSAE WP*NH*K6",1,"NH","US","TUSAE","K6","","","SE","155","RNAV",335,"R",4
"2026/02/19","TUSCOLA VOR/DME*TX",1,"TX","US","","","TQA","VOR/DME","S","160","RAD",340,"L",
"2026/02/19","TUSCOLA VOR/DME*TX",2,"TX","US","","","TQA","VOR/DME","W","254","RAD",74,"R",
"2026/02/19","TUSKG INT*MO*K3",2,"MO","US","TUSKG","K3","DYH","LD","N","11","CRS",191,"L",
"2026/02/19","TUSKG WP*MO*K3",1,"MO","US","TUSKG","K3","","","N","11","RNAV",191,"L",5
"2026/02/19","TUSKS WP*FL*K7",1,"FL","US","TUSKS","K7","","","SW","240","RNAV",60,"L",4
"2026/02/19","TUSOC WP*OK*K4",1,"OK","US","TUSOC","K4","","","N","356","RNAV",176,"R",4
"2026/02/19","TUSZL WP*MN*K3",1,"MN","US","TUSZL","K3","","","S","164","RNAV",344,"R",4
"2026/02/19","TUTSY WP*NY*K6",1,"NY","US","TUTSY","K6","","","SW","239","RNAV",59,"R",4
"2026/02/19","TUUNE WP*CA*K2",1,"CA","US","TUUNE","K2","","","NE","66","RNAV",246,"R",10
"2026/02/19","TUVVO WP*AK*PA",1,"AK","US","TUVVO","PA","","","SE","138","RNAV",318,"R",8
"2026/02/19","TUWMO WP*MT*K1",1,"MT","US","TUWMO","K1","","","NE","48","RNAV",228,"L",7
"2026/02/19","TUXXI INT*FL*K7",1,"FL","US","TUXXI","K7","PBI","VORTAC","N","359","RAD",179,"R",8
"2026/02/19","TUYBO WP*SD*K3",1,"SD","US","TUYBO","K3","","","NW","317","RNAV",137,"L",4
"2026/02/19","TUYMO WP*IA*K3",1,"IA","US","TUYMO","K3","","","SE","143","RNAV",323,"R",4
"2026/02/19","TUYOB WP*IL*K5",1,"IL","US","TUYOB","K5","","","W","269","RNAV",89,"R",4
"2026/02/19","TUYOD WP*LA*K4",1,"LA","US","TUYOD","K4","","","E","77","RNAV",257,"R",
"2026/02/19","TUYPO WP*TX*K4",1,"TX","US","TUYPO","K4","","","N","354","RNAV",174,"R",4
"2026/02/19","TUYUC WP*NH*K6",1,"NH","US","TUYUC","K6","","","W","263","RNAV",83,"L",5
"2026/02/19","TWAES WP*OH*K5",1,"OH","US","TWAES","K5","","","NE","40","RNAV",220,"R",4
"2026/02/19","TWEET WP*TX*K4",1,"TX","US","TWEET","K4","","","SE","129","RNAV",309,"R",3
"2026/02/19","TWENTYNINE PALMS VORTAC*CA",1,"CA","US","","","TNP","VORTAC","E","75","RAD",255,"L",
