"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","STATE_NAME","REGION_CODE","RWY_LEN","RWY_WIDTH","CATEGORY","OWNER","OPERATOR","APCH_BEAR","MAG_VAR","MAG_VAR_HEMIS","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","LOC_FREQ","BK_COURSE_STATUS_CODE"
"2026/02/19","01056.","A","AR","LIT","LITTLE ROCK","US","22R","AAY","LD","ARKANSAS","ASW",8273,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",226.52,0,"E","OPERATIONAL IFR","1976/09/09",34,43,16.1016,"N",34.72113933,92,14,23.1946,"W",-92.23977627,"T",252.8,110.3,""
"2026/02/19","01081.","A","AR","MEZ","MENA","US","27","VMU","LD","ARKANSAS","ASW",5485,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",269.19,3,"E","OPERATIONAL IFR","2005/07/07",34,32,35.2058,"N",34.54311272,94,12,41.0797,"W",-94.21141102,"T",1078.4,108.7,""
"2026/02/19","01104.4","A","AR","BPK","MOUNTAIN HOME","US","05","BPK","LD","ARKANSAS","ASW",5000,75,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",49,3,"E","OPERATIONAL IFR","2006/06/08",36,22,27.2985,"N",36.37424958,92,27,43.8661,"W",-92.46218502,"T",916.3,111.95,""
"2026/02/19","01118.","A","AR","ORK","NORTH LITTLE ROCK","US","05","ORK","LE","ARKANSAS","ASW",5002,75,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",53.15,2,"E","OPERATIONAL RESTRICTED","2017/05/19",34,50,17.0328,"N",34.83806466,92,14,32.8788,"W",-92.24246633,"F",509.9,111.9,""
"2026/02/19","01142.","A","AR","PBF","PINE BLUFF","US","18","PBF","LS","ARKANSAS","ASW",5998,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",177.8,2,"E","OPERATIONAL IFR","1977/06/02",34,9,51.684,"N",34.16435666,91,56,8.003,"W",-91.93555638,"G",199,111.7,""
"2026/02/19","01156.","A","AR","ROG","ROGERS","US","20","ROG","LD","ARKANSAS","ASW",6011,100,"I","O-CITY OF ROGERS","O-CITY OF ROGERS",198.17,1,"E","OPERATIONAL IFR","1991/07/25",36,21,43.289,"N",36.36202472,94,6,41.141,"W",-94.11142805,"F",1355,111.5,"N"
"2026/02/19","01165.","A","AR","SRC","SEARCY","US","01","DSY","LD","ARKANSAS","ASW",6008,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",10.65,2,"E","OPERATIONAL IFR","2003/12/25",35,13,16.93,"N",35.22136944,91,44,4.56,"W",-91.7346,"F",250,110.1,""
"2026/02/19","01176.","A","AR","ASG","SPRINGDALE","US","18","ASG","LS","ARKANSAS","ASW",5302,76,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",183.09,4,"E","OPERATIONAL IFR","1984/02/16",36,10,2.3271,"N",36.16731308,94,7,14.3119,"W",-94.12064219,"Z",1348,110.9,""
"2026/02/19","01186.","A","AR","SGT","STUTTGART","US","36","TTL","LD","ARKANSAS","ASW",6015,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",359.86,2,"E","OPERATIONAL IFR","2005/10/27",34,36,25.3484,"N",34.60704122,91,34,42.1184,"W",-91.57836622,"Z",223.6,110.55,""
"2026/02/19","01188.","A","AR","TXK","TEXARKANA","US","22","TXK","LD","ARKANSAS","ASW",6602,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",219.98,5,"E","OPERATIONAL IFR","1971/02/04",33,26,36.7035,"N",33.44352875,94,0,16.5581,"W",-94.00459947,"T",348.8,111.9,""
"2026/02/19","01197.","A","AR","ARG","WALNUT RIDGE","US","18","ARG","LC","ARKANSAS","ASW",5001,150,"","O-WALNUT RIDGE ARPT AUTH","O-WALNUT RIDGE ARPT AUTH",179,1,"E","OPERATIONAL IFR","1988/03/10",36,6,58.4487,"N",36.11623575,90,55,23.8214,"W",-90.92328372,"Z",269,111.1,""
"2026/02/19","01206.2","A","AR","AWM","WEST MEMPHIS","US","17","LWR","LD","ARKANSAS","ASW",6003,100,"I","F-FAA","F-FAA",179.55,1,"E","OPERATIONAL IFR","1993/01/07",35,7,20.2074,"N",35.12227983,90,14,4.5516,"W",-90.23459766,"T",213.8,110.7,""
"2026/02/19","01255.1","A","CA","ACV","ARCATA/EUREKA","US","32","ACV","LD","CALIFORNIA","AWP",6046,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",315.75,17,"E","OPERATIONAL IFR","1901/01/01",40,59,11.2243,"N",40.98645119,124,6,50.1138,"W",-124.1139205,"T",180.2,109.5,"U"
"2026/02/19","01291.","A","CA","BFL","BAKERSFIELD","US","30R","BFL","LD","CALIFORNIA","AWP",10849,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",301.32,14,"E","OPERATIONAL RESTRICTED","2018/01/19",35,26,53.9483,"N",35.44831897,119,4,25.1937,"W",-119.07366491,"T",509.7,111.9,""
"2026/02/19","01327.","A","CA","BIH","BISHOP","US","17","BIH","DD","CALIFORNIA","AWP",5600,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",140.72,15,"E","OPERATIONAL RESTRICTED","2018/02/14",37,22,27.7516,"N",37.37437544,118,21,11.8742,"W",-118.35329838,"F",4100.3,109.1,""
"2026/02/19","01353.","A","CA","BUR","BURBANK","US","08","BUR","LS","CALIFORNIA","AWP",5802,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",78.93,12,"E","OPERATIONAL RESTRICTED","1901/01/01",34,11,52.6378,"N",34.19795494,118,22,20.9055,"W",-118.37247375,"T",728.2,109.5,"Y"
"2026/02/19","01376.1","A","CA","CRQ","CARLSBAD","US","24","CRQ","LD","CALIFORNIA","AWP",4897,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",245.14,14,"E","OPERATIONAL IFR","1976/07/29",33,7,36.5737,"N",33.12682602,117,17,20.1635,"W",-117.2889343,"T",325.5,108.7,""
"2026/02/19","01395.","A","CA","CIC","CHICO","US","13L","CIC","LD","CALIFORNIA","AWP",6724,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",131.42,16,"E","OPERATIONAL IFR","1976/07/15",39,47,7.77,"N",39.78549166,121,50,57.49,"W",-121.84930277,"FS",201,111.3,""
"2026/02/19","01398.","A","CA","CNO","CHINO","US","26R","CNO","LS","CALIFORNIA","AWP",4858,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",255.41,14,"E","OPERATIONAL IFR","1980/11/27",33,58,32.4531,"N",33.97568141,117,38,59.0618,"W",-117.64973938,"K",616.5,111.5,"N"
"2026/02/19","01437.","A","CA","CCR","CONCORD","US","19R","CCR","DD","CALIFORNIA","AWP",5001,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",184.76,13,"E","OPERATIONAL IFR","1979/02/22",37,58,57.4423,"N",37.98262286,122,3,34.0148,"W",-122.05944855,"T",22.8,108.5,""
"2026/02/19","01464.","A","CA","CEC","CRESCENT CITY","US","12","CEC","LS","CALIFORNIA","AWP",5002,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",119.18,14,"E","OPERATIONAL RESTRICTED","2018/01/19",41,46,25.3565,"N",41.77371013,124,13,31.7571,"W",-124.22548808,"T",49.9,108.7,""
"2026/02/19","01526.8","A","CA","EDW","EDWARDS","US","23L","EDW","LG","CALIFORNIA","AWP",15024,300,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",226.24,12,"E","OPERATIONAL IFR","1901/01/01",34,53,29.5,"N",34.89152777,117,54,39.27,"W",-117.91090833,"A",2294.7,110.1,""
"2026/02/19","01565.1","A","CA","SUU","FAIRFIELD","US","03L","TXV","LG","CALIFORNIA","AWP",11001,300,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",34.65,13,"E","OPERATIONAL IFR","2003/09/12",38,16,6.7677,"N",38.26854658,121,55,18.576,"W",-121.92182666,"M",56.5,108.35,"U"
"2026/02/19","01565.1","A","CA","SUU","FAIRFIELD","US","21L","SUU","LS","CALIFORNIA","AWP",10995,150,"II","A-U.S. AIR FORCE","A-U.S. AIR FORCE",214.69,13,"E","OPERATIONAL IFR","2014/08/27",38,15,32.2862,"N",38.25896838,121,55,47.9756,"W",-121.92999322,"M",45.8,110.1,"U"
"2026/02/19","01591.","A","CA","FAT","FRESNO","US","11L","RPW","LE","CALIFORNIA","AWP",9539,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",112.35,13,"E","OPERATIONAL RESTRICTED","2018/01/19",36,46,2.54,"N",36.76737222,119,42,3.44,"W",-119.70095555,"T",331.3,111.3,""
"2026/02/19","01591.","A","CA","FAT","FRESNO","US","29R","FAT","LD","CALIFORNIA","AWP",9539,150,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",292.36,13,"E","OPERATIONAL IFR","1901/01/01",36,47,8.2801,"N",36.78563336,119,43,58.6,"W",-119.73294444,"T",333.7,111.3,""
"2026/02/19","01593.","A","CA","FUL","FULLERTON","US","24","FUL","LE","CALIFORNIA","AWP",3121,75,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",242.99,14,"E","OPERATIONAL IFR","1982/03/18",33,52,14.921,"N",33.87081138,117,59,9.922,"W",-117.98608944,"K",84,108.9,"N"
"2026/02/19","01647.","A","CA","HHR","HAWTHORNE","US","25","HHR","LC","CALIFORNIA","AWP",4884,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",252.76,14,"E","OPERATIONAL RESTRICTED","1980/07/17",33,55,20.8439,"N",33.92245663,118,20,36.1299,"W",-118.34336941,"T",65.5,109.1,""
"2026/02/19","01651.","A","CA","HWD","HAYWARD","US","28L","HWD","LE","CALIFORNIA","AWP",5694,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",287.86,15,"E","OPERATIONAL IFR","1980/01/24",37,39,46.2131,"N",37.66283697,122,7,46.7616,"W",-122.129656,"T",26.9,111.5,"N"
"2026/02/19","01757.","A","CA","POC","LA VERNE","US","26L","POC","LS","CALIFORNIA","AWP",4840,75,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",259.2,14,"E","OPERATIONAL IFR","1984/09/29",34,5,30.4488,"N",34.09179133,117,47,31.718,"W",-117.79214388,"T",967.7,110.5,"N"
"2026/02/19","01772.","A","CA","LHM","LINCOLN","US","15","LHM","LD","CALIFORNIA","AWP",6001,100,"I","F-FAA","F-FAA",151.31,14,"E","OPERATIONAL IFR","1996/10/10",38,53,51.2021,"N",38.89755613,121,20,50.7963,"W",-121.34744341,"T",117.8,108.75,"N"
"2026/02/19","01779.2","A","CA","LVK","LIVERMORE","US","25R","LVK","LD","CALIFORNIA","AWP",5253,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",254.58,16,"E","OPERATIONAL IFR","1980/12/25",37,41,38.23,"N",37.69395277,121,49,53.43,"W",-121.83150833,"T",366,110.5,""
"2026/02/19","01788.1","A","CA","VBG","LOMPOC","US","12","BVD","LS","CALIFORNIA","AWP",15000,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",124.52,12,"E","OPERATIONAL IFR","1901/01/01",34,43,10.8621,"N",34.71968391,120,33,50.5507,"W",-120.56404186,"A",386.2,110.1,"U"
"2026/02/19","01788.1","A","CA","VBG","LOMPOC","US","30","VBG","LS","CALIFORNIA","AWP",15000,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",304.54,12,"E","OPERATIONAL IFR","1901/01/01",34,45,15.4803,"N",34.75430008,120,36,13.6593,"W",-120.60379425,"A",228.9,110.1,"U"
"2026/02/19","01794.","A","CA","LGB","LONG BEACH","US","30","LGB","LS","CALIFORNIA","AWP",10000,200,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",300.73,14,"E","OPERATIONAL IFR","1901/01/01",33,49,37.7821,"N",33.82716169,118,9,45.7082,"W",-118.16269672,"T",63.4,110.3,""
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","06L","UWU","LD","CALIFORNIA","AWP",8926,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",70.99,12,"E","OPERATIONAL IFR","1977/08/25",33,57,8.5767,"N",33.95238241,118,23,57.1965,"W",-118.39922125,"T",108.5,108.5,""
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","06R","GPE","LD","CALIFORNIA","AWP",10885,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",70.99,12,"E","OPERATIONAL IFR","1973/02/17",33,57,2.4125,"N",33.95067013,118,23,49.2874,"W",-118.39702427,"FS",106.3,111.7,""
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","07L","IAS","LD","CALIFORNIA","AWP",12923,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",70.99,12,"E","OPERATIONAL IFR","1970/05/13",33,56,24.7529,"N",33.94020913,118,22,35.5432,"W",-118.37653977,"T",90,111.1,""
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","07R","MKZ","LD","CALIFORNIA","AWP",11095,200,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",70.99,12,"E","OPERATIONAL IFR","1979/05/17",33,56,15.7853,"N",33.93771813,118,22,45.2443,"W",-118.37923452,"T",92.5,109.9,""
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","24L","HQB","LD","CALIFORNIA","AWP",10885,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",251,12,"E","OPERATIONAL IFR","1967/08/31",33,56,46.746,"N",33.94631833,118,26,22.2482,"W",-118.43951338,"T",123.4,111.7,"Y"
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","24R","OSS","LD","CALIFORNIA","AWP",8926,150,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",251,12,"E","OPERATIONAL IFR","1975/03/09",33,56,53.1648,"N",33.94810133,118,26,27.6839,"W",-118.4410233,"T",125.5,108.5,"U"
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","25L","LAX","LD","CALIFORNIA","AWP",11095,200,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",251.01,12,"E","OPERATIONAL IFR","1901/01/01",33,55,59.8649,"N",33.9332958,118,25,20.8676,"W",-118.42246322,"T",118.4,109.9,"N"
"2026/02/19","01818.","A","CA","LAX","LOS ANGELES","US","25R","CFN","LD","CALIFORNIA","AWP",12923,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",251.01,12,"E","OPERATIONAL IFR","1965/02/19",33,56,7.2503,"N",33.9353473,118,25,26.6262,"W",-118.42406283,"T",119.3,111.1,""
"2026/02/19","01873.","A","CA","MYV","MARYSVILLE","US","14","MYV","LS","CALIFORNIA","AWP",6007,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",140.77,16,"E","OPERATIONAL IFR","1980/12/25",39,5,14.0237,"N",39.0872288,121,33,53.4662,"W",-121.56485172,"T",58.8,110.5,"N"
"2026/02/19","01873.3","A","CA","BAB","MARYSVILLE","US","15","BAB","LG","CALIFORNIA","AWP",12001,300,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",145.35,16,"E","OPERATIONAL IFR","1901/01/01",39,6,36.5118,"N",39.11014216,121,25,31.226,"W",-121.42534055,"M",104.6,109.5,"U"
"2026/02/19","01873.3","A","CA","BAB","MARYSVILLE","US","33","MIZ","LG","CALIFORNIA","AWP",12001,300,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",325.36,16,"E","OPERATIONAL IFR","2003/09/17",39,9,34.7387,"N",39.15964963,121,26,48.455,"W",-121.44679305,"M",119.5,109.5,""
"2026/02/19","01886.","A","CA","MCE","MERCED","US","30","MCE","LD","CALIFORNIA","AWP",5914,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",303.5,15,"E","OPERATIONAL IFR","1973/06/14",37,17,32.8593,"N",37.29246091,120,31,20.8867,"W",-120.52246852,"K",153.2,109.3,"Y"
"2026/02/19","01886.3","A","CA","MER","ATWATER","US","31","MER","LG","CALIFORNIA","AWP",11802,150,"I","O-MERCED COUNTY","O-MERCED COUNTY",306.04,15,"E","OPERATIONAL RESTRICTED","2018/01/19",37,23,48.043,"N",37.39667861,120,35,4.5685,"W",-120.58460236,"T",196.8,109.5,"U"
"2026/02/19","01896.","A","CA","MOD","MODESTO","US","28R","MOD","LS","CALIFORNIA","AWP",5904,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",288.13,16,"E","OPERATIONAL IFR","1973/03/29",37,37,53.7983,"N",37.63161063,120,57,48.8665,"W",-120.96357402,"T",97.1,111.9,""
"2026/02/19","01914.","A","CA","MRY","MONTEREY","US","10R","MRY","LD","CALIFORNIA","AWP",7175,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",97.74,15,"E","OPERATIONAL RESTRICTED","2015/12/10",36,34,57.9263,"N",36.5827573,121,49,54.634,"W",-121.83184277,"T",244.9,110.7,""
"2026/02/19","01914.","A","CA","MRY","MONTEREY","US","28L","MTB","LE","CALIFORNIA","AWP",7175,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",277.76,15,"E","OPERATIONAL RESTRICTED","2018/01/19",36,35,29.727,"N",36.59159083,121,51,28.6117,"W",-121.85794769,"T",126.8,110.7,""
"2026/02/19","01927.","A","CA","NUQ","MOUNTAIN VIEW","US","14L","MNQ","LE","CALIFORNIA","AWP",9197,200,"I","O-NASA AMES RESEARCH CENTER","O-NASA AMES RESEARCH CENTER",141.71,16,"E","OPERATIONAL IFR","2019/08/06",37,24,10.7641,"N",37.40299002,122,2,28.6193,"W",-122.04128313,"T",35.2,110.35,""
"2026/02/19","01927.","A","CA","NUQ","MOUNTAIN VIEW","US","32R","NUQ","LD","CALIFORNIA","AWP",9197,200,"I","O-NASA AMES RESEARCH CENTER","O-NASA AMES RESEARCH CENTER",321.72,16,"E","OPERATIONAL IFR","2003/09/17",37,25,52.7094,"N",37.43130816,122,3,20.9987,"W",-122.05583297,"T",3.6,110.35,""
"2026/02/19","01933.","A","CA","APC","NAPA","US","01L","APC","LD","CALIFORNIA","AWP",5930,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",5.74,15,"E","OPERATIONAL IFR","1982/10/28",38,13,28.1623,"N",38.22448952,122,16,38.4389,"W",-122.27734413,"T",23.4,111.3,""
"2026/02/19","01971.","A","CA","OAK","OAKLAND","US","12","AAZ","LS","CALIFORNIA","AWP",10520,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",115.99,14,"E","OPERATIONAL RESTRICTED","2021/12/08",37,42,2.2566,"N",37.70062683,122,12,46.6504,"W",-122.21295844,"T",7.2,111.9,""
"2026/02/19","01971.","A","CA","OAK","OAKLAND","US","28R","OAK","LS","CALIFORNIA","AWP",5457,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",278.18,14,"E","OPERATIONAL IFR","1901/01/01",37,43,54.5477,"N",37.7318188,122,13,34.872,"W",-122.22635333,"T",3.2,109.9,""
"2026/02/19","01971.","A","CA","OAK","OAKLAND","US","30","INB","LD","CALIFORNIA","AWP",10520,150,"III","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",296.01,14,"E","OPERATIONAL IFR","1962/10/15",37,43,29.8615,"N",37.72496152,122,14,58.0858,"W",-122.24946827,"T",9.3,108.7,""
"2026/02/19","01986.","A","CA","ONT","ONTARIO","US","08L","AOD","LS","CALIFORNIA","AWP",12197,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",77.96,12,"E","OPERATIONAL IFR","1976/05/06",34,3,24.8274,"N",34.0568965,117,34,45.0837,"W",-117.57918991,"T",929.1,109.7,""
"2026/02/19","01986.","A","CA","ONT","ONTARIO","US","26L","TWO","LD","CALIFORNIA","AWP",10200,150,"III","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",257.99,12,"E","OPERATIONAL IFR","1982/06/25",34,3,17.8524,"N",34.054959,117,37,10.2711,"W",-117.61951975,"T",931.1,111.35,""
"2026/02/19","01986.","A","CA","ONT","ONTARIO","US","26R","ONT","LD","CALIFORNIA","AWP",12197,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",257.98,12,"E","OPERATIONAL IFR","1901/01/01",34,3,24.7616,"N",34.05687822,117,37,34.6764,"W",-117.626299,"T",946.2,109.7,""
"2026/02/19","02001.","A","CA","OXR","OXNARD","US","25","OXR","LS","CALIFORNIA","AWP",5953,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",255.53,15,"E","OPERATIONAL IFR","1976/03/25",34,12,3.262,"N",34.20090611,119,13,13.6121,"W",-119.2204478,"T",28.2,108.7,""
"2026/02/19","02013.","A","CA","PMD","PALMDALE","US","25","PMD","LS","CALIFORNIA","AWP",12002,200,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",254.2,12,"E","OPERATIONAL IFR","1971/11/15",34,37,48.786,"N",34.63021833,118,7,10.911,"W",-118.1196975,"G",2552.2,110.7,""
"2026/02/19","02057.","A","CA","NTD","OXNARD","US","03","NTD","LD","CALIFORNIA","AWP",11102,200,"I","N-U.S. NAVY","N-U.S. NAVY",31.81,12,"E","OPERATIONAL IFR","2025/05/15",34,7,57.5469,"N",34.13265191,119,6,23.6884,"W",-119.10658011,"N",10.2,109.3,"U"
"2026/02/19","02057.","A","CA","NTD","OXNARD","US","21","RRG","LD","CALIFORNIA","AWP",11102,200,"I","N-U.S. NAVY","N-U.S. NAVY",211.83,12,"E","OPERATIONAL RESTRICTED","2025/09/05",34,6,22.0346,"N",34.10612072,119,8,13.8878,"W",-119.13719105,"N",11,109.3,""
"2026/02/19","02089.","A","CA","RDD","REDDING","US","34","RDD","LD","CALIFORNIA","AWP",7003,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",346.07,14,"E","OPERATIONAL RESTRICTED","2018/02/13",40,31,23.0403,"N",40.52306675,122,17,41.4591,"W",-122.29484975,"T",508,108.7,"R"
"2026/02/19","02112.","A","CA","RAL","RIVERSIDE","US","09","RAL","LS","CALIFORNIA","AWP",5401,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",89.04,14,"E","OPERATIONAL RESTRICTED","2018/02/13",33,56,59.46,"N",33.94985,117,25,51.86,"W",-117.43107222,"F",829,110.9,""
"2026/02/19","02115.","A","CA","RIV","RIVERSIDE","US","32","RIV","LS","CALIFORNIA","AWP",13302,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",315.33,14,"E","OPERATIONAL IFR","1901/01/01",33,54,6.52,"N",33.90181111,117,16,28.08,"W",-117.27446666,"A",1540.5,110.1,"Y"
"2026/02/19","02124.2","A","CA","SMF","SACRAMENTO","US","17L","MDK","LD","CALIFORNIA","AWP",8605,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",167.76,13,"E","OPERATIONAL IFR","1995/09/14",38,40,50.67,"N",38.68074166,121,34,49.81,"W",-121.58050277,"T",17.4,111.75,""
"2026/02/19","02124.2","A","CA","SMF","SACRAMENTO","US","17R","SMF","LD","CALIFORNIA","AWP",8598,150,"III","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",167.75,13,"E","OPERATIONAL IFR","1967/10/28",38,40,35.7492,"N",38.676597,121,36,5.7322,"W",-121.60159227,"T",19.6,111.1,"Y"
"2026/02/19","02124.2","A","CA","SMF","SACRAMENTO","US","35L","HUX","LD","CALIFORNIA","AWP",8598,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",347.74,13,"E","OPERATIONAL IFR","1977/01/13",38,42,36.65,"N",38.71018055,121,36,3.72,"W",-121.60103333,"F",22,111.1,"N"
"2026/02/19","02126.","A","CA","MHR","SACRAMENTO","US","22L","MHR","LD","CALIFORNIA","AWP",11301,150,"I","O-COUNTY OF SACRAMENTO","O-COUNTY OF SACRAMENTO",220.72,13,"E","OPERATIONAL IFR","1901/01/01",38,32,32.0161,"N",38.54222669,121,19,4.1834,"W",-121.31782872,"F",73.9,111.35,""
"2026/02/19","02127.","A","CA","SAC","SACRAMENTO","US","02","SAC","LS","CALIFORNIA","AWP",5503,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",19.12,14,"E","OPERATIONAL IFR","1901/01/01",38,31,13.3242,"N",38.52036783,121,29,17.3163,"W",-121.48814341,"T",22.1,110.3,"Y"
"2026/02/19","02128.","A","CA","MCC","SACRAMENTO","US","16","MCC","LS","CALIFORNIA","AWP",10599,150,"I","O-COUNTY OF SACRAMENTO","O-COUNTY OF SACRAMENTO",163.07,17,"E","OPERATIONAL IFR","1901/01/01",38,38,52.7932,"N",38.64799811,121,24,2.2713,"W",-121.40063091,"F",71.7,109.7,""
"2026/02/19","02128.","A","CA","MCC","SACRAMENTO","US","34","FKZ","LS","CALIFORNIA","AWP",10599,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",344,17,"E","OPERATIONAL IFR","1901/01/01",38,41,13.14,"N",38.68698333,121,24,2.049,"W",-121.40056916,"A",,109.7,""
"2026/02/19","02137.","A","CA","SNS","SALINAS","US","31","SNS","LS","CALIFORNIA","AWP",4825,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",314.82,13,"E","OPERATIONAL IFR","1973/09/20",36,40,17.937,"N",36.67164916,121,36,44.5708,"W",-121.61238077,"T",81.6,108.5,"U"
"2026/02/19","02154.","A","CA","SBD","SAN BERNARDINO","US","06","SBD","LS","CALIFORNIA","AWP",10000,200,"I","O-SAN BERNADINO ARPT AUTHORITY","O-SAN BERNADINO ARPT AUTHORITY",57.43,13,"E","OPERATIONAL IFR","1993/12/09",34,6,6.3148,"N",34.10175411,117,12,47.634,"W",-117.21323166,"T",1176.8,109.3,"U"
