"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","CHANNEL"
"2026/02/19","08906.","A","MA","FMH","FALMOUTH","US","32","BNX","LD","OPERATIONAL IFR","2012/05/15",41,40,10.3992,"N",41.66955533,70,32,34.7645,"W",-70.54299013,"T",144.2,"44Y"
"2026/02/19","08995.","A","MA","HYA","HYANNIS","US","15","BCU","LD","OPERATIONAL IFR","2019/06/03",41,39,43.958,"N",41.66221055,70,16,35.2655,"W",-70.27646263,"T",52.5,"26Y"
"2026/02/19","08995.","A","MA","HYA","HYANNIS","US","24","HYA","LD","OPERATIONAL IFR","2005/11/04",41,39,52.0021,"N",41.66444502,70,17,5.3454,"W",-70.28481816,"T",58,"28Y"
"2026/02/19","09110.","A","MA","ACK","NANTUCKET","US","06","RNE","LD","OPERATIONAL IFR","2005/03/07",41,14,46.3609,"N",41.24621136,70,4,32.1707,"W",-70.07560297,"T",32.9,"28X"
"2026/02/19","09110.","A","MA","ACK","NANTUCKET","US","24","ACK","LD","OPERATIONAL IFR","1901/01/01",41,14,46.3609,"N",41.24621136,70,4,32.1707,"W",-70.07560297,"T",32.9,"28X"
"2026/02/19","09112.","A","MA","EWB","NEW BEDFORD","US","05","EWB","LD","OPERATIONAL RESTRICTED","2018/02/14",41,41,3.8397,"N",41.68439991,70,57,7.7843,"W",-70.9521623,"T",98.2,"34X"
"2026/02/19","09180.","A","MA","OWD","NORWOOD","US","35","OWD","LE","OPERATIONAL IFR","2000/08/15",42,11,43.1636,"N",42.19532322,71,10,47.6072,"W",-71.17989088,"T",61.2,"20X"
"2026/02/19","09203.","A","MA","PSF","PITTSFIELD","US","26","EIF","LE","OPERATIONAL IFR","1987/06/04",42,25,27.2104,"N",42.42422511,73,18,11.8556,"W",-73.30329322,"K",1207.2,"20X"
"2026/02/19","09207.","A","MA","PYM","PLYMOUTH","US","06","PYM","LD","OPERATIONAL IFR","2005/06/07",41,54,58.8073,"N",41.91633536,70,43,27.4203,"W",-70.72428341,"T",163.8,"30Y"
"2026/02/19","09211.","A","MA","PVC","PROVINCETOWN","US","07","VQO","LD","OPERATIONAL IFR","1901/01/01",42,4,33.3699,"N",42.07593608,70,12,50.8949,"W",-70.21413747,"K",15.1,"48X"
"2026/02/19","09362.","A","MA","MVY","VINEYARD HAVEN","US","24","MVY","LD","OPERATIONAL IFR","1980/05/15",41,23,4.0827,"N",41.38446741,70,37,13.9792,"W",-70.62054977,"T",60.3,"24X"
"2026/02/19","09462.","A","MA","ORH","WORCESTER","US","11","RSR","LD","OPERATIONAL RESTRICTED","1993/09/16",42,16,8.206,"N",42.26894611,71,53,30.526,"W",-71.89181277,"Z",975,"46X"
"2026/02/19","09462.","A","MA","ORH","WORCESTER","US","29","EKW","LD","OPERATIONAL IFR","2021/03/26",42,16,8.206,"N",42.26894611,71,53,30.152,"W",-71.89170888,"Z",975,"46X"
"2026/02/19","09566.","A","MI","BEH","BENTON HARBOR","US","28","BEH","LD","OPERATIONAL IFR","2018/05/25",42,7,36.013,"N",42.12667027,86,26,11.9691,"W",-86.43665808,"T",631.8,"22X"
"2026/02/19","09614.","A","MI","CAD","CADILLAC","US","07","MAY","LD","OPERATIONAL IFR","2004/01/13",44,16,48.5053,"N",44.28014036,85,24,36.9885,"W",-85.41027458,"T",1307,"22Y"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","03R","HUU","LD","OPERATIONAL IFR","2008/08/11",42,11,34.2185,"N",42.19283847,83,21,9.5792,"W",-83.35266088,"T",638.7,"52X"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","04L","HJT","LD","OPERATIONAL IFR","2001/10/03",42,13,41.8988,"N",42.22830522,83,21,48.7254,"W",-83.36353483,"T",649.7,"56Y"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","04R","DTW","LD","OPERATIONAL IFR","2023/02/09",42,13,59.7252,"N",42.233257,83,20,50.3339,"W",-83.34731497,"T",645.3,"44X"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","04X","ALA","LD","OPERATIONAL IFR","2008/09/24",42,11,57.1056,"N",42.199196,83,23,6.1821,"W",-83.38505058,"T",656.6,"54Y"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","21L","EJR","LD","OPERATIONAL IFR","2008/09/25",42,11,34.2185,"N",42.19283847,83,21,9.5792,"W",-83.35266088,"T",638.7,"52X"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","22L","DWC","LD","OPERATIONAL RESTRICTED","2018/02/05",42,13,59.7252,"N",42.233257,83,20,50.3339,"W",-83.34731497,"T",645.3,"44X"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","22R","JKI","LD","OPERATIONAL IFR","2001/10/03",42,13,41.8988,"N",42.22830522,83,21,48.7254,"W",-83.36353483,"T",649.7,"56Y"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","22X","BZB","LD","OPERATIONAL IFR","2008/11/20",42,11,57.1056,"N",42.199196,83,23,6.1821,"W",-83.38505058,"T",656.6,"54Y"
"2026/02/19","09749.","A","MI","DTW","DETROIT","US","27L","EPA","LD","OPERATIONAL IFR","2011/06/08",42,11,53.6723,"N",42.1982423,83,21,55.0763,"W",-83.36529897,"T",645.8,"38Y"
"2026/02/19","09750.","A","MI","YIP","DETROIT","US","05","YIP","LD","OPERATIONAL IFR","1986/06/05",42,14,44.8886,"N",42.24580238,83,30,57.1059,"W",-83.51586275,"T",706.8,"32X"
"2026/02/19","09750.","A","MI","YIP","DETROIT","US","23","LSW","LD","OPERATIONAL IFR","1986/06/05",42,14,44.8886,"N",42.24580238,83,30,57.1059,"W",-83.51586275,"T",706.8,"32X"
"2026/02/19","09788.","A","MI","ESC","ESCANABA","US","10","ESC","LD","OPERATIONAL IFR","2013/01/17",45,43,11.03,"N",45.71973055,87,4,58.98,"W",-87.08305,"F",591,"30X"
"2026/02/19","09881.","A","MI","CMX","HANCOCK","US","32","CMX","LD","OPERATIONAL RESTRICTED","2020/09/28",47,10,36.0449,"N",47.17667913,88,30,9.786,"W",-88.50271833,"T",1099.9,"40X"
"2026/02/19","09925.","A","MI","BIV","HOLLAND","US","26","BIV","LD","OPERATIONAL IFR","1995/03/02",42,44,23.5075,"N",42.73986319,86,7,20.2058,"W",-86.12227938,"Z",711.1,"42Y"
"2026/02/19","09943.","A","MI","OZW","HOWELL","US","13","OGO","LD","OPERATIONAL RESTRICTED","2018/02/06",42,37,22.696,"N",42.62297111,83,58,20.71,"W",-83.97241944,"F",926.5,"22Y"
"2026/02/19","10010.","A","MI","LAN","LANSING","US","28L","LAN","LD","OPERATIONAL IFR","2009/07/13",42,46,39.0499,"N",42.77751386,84,36,19.2148,"W",-84.60533744,"T",859,"38X"
"2026/02/19","10083.","A","MI","MNM","MENOMINEE","US","03","TNQ","LD","OPERATIONAL IFR","2024/03/18",45,8,24.1531,"N",45.14004252,87,37,52.212,"W",-87.63117,"T",630.8,"24X"
"2026/02/19","10127.","A","MI","MKG","MUSKEGON","US","24","CJH","LD","OPERATIONAL RESTRICTED","2018/02/05",43,9,37.9728,"N",43.160548,86,15,17.3299,"W",-86.25481386,"T",631.6,"32X"
"2026/02/19","10127.","A","MI","MKG","MUSKEGON","US","32","MKG","LD","OPERATIONAL IFR","2020/01/22",43,10,38.4246,"N",43.17734016,86,14,21.0067,"W",-86.23916852,"T",634.6,"36X"
"2026/02/19","10218.","A","MI","PLN","PELLSTON","US","32","PLN","LD","OPERATIONAL IFR","2024/07/15",45,34,42.54,"N",45.57848333,84,48,33.83,"W",-84.80939722,"FS",716,"50X"
"2026/02/19","10298.","A","MI","HYX","SAGINAW","US","28","HQW","LD","OPERATIONAL IFR","2006/06/15",43,26,4.7722,"N",43.43465894,83,52,32.7309,"W",-83.87575858,"T",610.2,"50Y"
"2026/02/19","10299.","A","MI","MBS","SAGINAW","US","23","TQR","LD","OPERATIONAL RESTRICTED","2020/06/15",43,31,28.109,"N",43.52447472,84,5,28.005,"W",-84.0911125,"F",668.5,"24X"
"2026/02/19","10379.","A","MI","TVC","TRAVERSE CITY","US","10","TYK","LD","OPERATIONAL IFR","2023/10/16",44,44,19.09,"N",44.73863611,85,33,35.58,"W",-85.55988333,"F",597.5,"44X"
"2026/02/19","10546.","A","MN","BJI","BEMIDJI","US","25","BJI","LD","OPERATIONAL IFR","2008/03/27",47,30,25.8122,"N",47.50717005,94,56,52.5854,"W",-94.94794038,"T",1394.8,"30Y"
"2026/02/19","10576.","A","MN","BRD","BRAINERD","US","34","LER","LD","OPERATIONAL IFR","2014/05/05",46,25,11.41,"N",46.41983611,94,8,17.66,"W",-94.13823888,"",1224,"34X"
"2026/02/19","10614.8","A","MN","RYM","CAMP RIPLEY","US","31","RYM","LD","OPERATIONAL IFR","1995/09/14",46,5,57.892,"N",46.09941444,94,22,15.765,"W",-94.37104583,"R",1160.5,"48X"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","12L","PJL","LD","OPERATIONAL RESTRICTED","2021/05/04",44,53,3.674,"N",44.88435388,93,11,48.8687,"W",-93.19690797,"T",824,"44X"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","12R","HKZ","LD","OPERATIONAL RESTRICTED","2018/02/05",44,52,26.9244,"N",44.87414566,93,12,20.5476,"W",-93.20570766,"T",825.4,"40X"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","17","TJZ","LE","OPERATIONAL IFR","2005/09/09",44,53,24.6166,"N",44.89017127,93,14,38.0356,"W",-93.24389877,"K",832.5,"46Y"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","30L","MSP","LD","OPERATIONAL IFR","1901/01/01",44,52,26.9244,"N",44.87414566,93,12,20.5476,"W",-93.20570766,"T",825.4,"40X"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","30R","INN","LD","OPERATIONAL RESTRICTED","2017/09/13",44,53,3.674,"N",44.88435388,93,11,48.8687,"W",-93.19690797,"T",824,"44X"
"2026/02/19","10824.","A","MN","MSP","MINNEAPOLIS","US","35","BMA","LD","OPERATIONAL IFR","2005/09/08",44,53,24.6166,"N",44.89017127,93,14,38.0356,"W",-93.24389877,"K",832.5,"46Y"
"2026/02/19","10827.2","A","MN","ANE","MINNEAPOLIS","US","27","ANE","LD","OPERATIONAL IFR","2006/12/04",45,8,38.7539,"N",45.1440983,93,13,26.3845,"W",-93.22399569,"T",915.4,"48Y"
"2026/02/19","10890.","A","MN","OWA","OWATONNA","US","30","OWA","LD","OPERATIONAL IFR","2015/11/03",44,7,47.13,"N",44.12975833,93,16,18.9,"W",-93.27191666,"F",1223.8,"32Y"
"2026/02/19","10974.","A","MN","STP","ST PAUL","US","14","VKG","LD","OPERATIONAL IFR","2008/03/27",44,55,30.2774,"N",44.92507705,93,3,14.5715,"W",-93.05404763,"T",713.1,"52X"
"2026/02/19","10974.","A","MN","STP","ST PAUL","US","32","BAO","LD","OPERATIONAL RESTRICTED","2001/02/05",44,56,32.6559,"N",44.94240441,93,4,3.9069,"W",-93.06775191,"T",716,"52X"
"2026/02/19","11001.","A","MN","SGS","SOUTH ST PAUL","US","34","SGS","LE","OPERATIONAL IFR","2003/09/02",44,51,52.7115,"N",44.86464208,93,2,14.0083,"W",-93.03722452,"T",831.1,"20Y"
"2026/02/19","11053.","A","MN","RRT","WARROAD","US","31","SWE","LD","OPERATIONAL IFR","2002/04/01",48,56,55.43,"N",48.94873055,95,21,23.21,"W",-95.35644722,"T",1069.5,"38X"
"2026/02/19","11098.","A","MN","ONA","WINONA","US","30","ONA","LD","OPERATIONAL IFR","2009/08/27",44,4,58.0898,"N",44.08280272,91,43,21.7836,"W",-91.72271766,"T",672.1,"30Y"
"2026/02/19","11194.51","A","MS","GTR","COLUMBUS/W POINT/STARKVILLE","US","36","RVT","LD","OPERATIONAL IFR","2010/09/14",33,27,48.6838,"N",33.46352327,88,35,29.1051,"W",-88.59141808,"T",262.9,"48Y"
"2026/02/19","11339.","A","MS","MEI","MERIDIAN","US","19","IKQ","LD","OPERATIONAL IFR","2007/01/23",32,18,53.571,"N",32.31488083,88,45,21.8055,"W",-88.75605708,"Z",299.3,"50Y"
"2026/02/19","11339.1","A","MS","NMM","MERIDIAN","US","19L","NMM","LD","OPERATIONAL IFR","2022/10/18",32,34,42.1234,"N",32.57836761,88,32,59.0889,"W",-88.54974691,"N",297.9,"34X"
"2026/02/19","11368.6","A","MS","OLV","OLIVE BRANCH","US","18","OLV","LD","OPERATIONAL IFR","1996/01/04",34,58,6.4292,"N",34.96845255,89,47,15.3903,"W",-89.78760841,"K",403.7,"30X"
"2026/02/19","11368.6","A","MS","OLV","OLIVE BRANCH","US","36","EVO","LE","OPERATIONAL IFR","2011/05/20",34,59,32.47,"N",34.99235277,89,47,13.02,"W",-89.78695,"F",382.4,"52Y"
"2026/02/19","11379.01","A","MS","PQL","PASCAGOULA","US","17","PQL","LD","OPERATIONAL IFR","2011/07/19",30,27,5.5116,"N",30.451531,88,31,30.4725,"W",-88.52513125,"T",11.1,"38X"
"2026/02/19","11414.","A","MS","JVW","RAYMOND","US","12","JVW","LD","OPERATIONAL IFR","2011/06/27",32,17,57.6842,"N",32.29935672,90,23,59.4811,"W",-90.39985586,"T",251.2,"22Y"
"2026/02/19","11444.","A","MS","STF","STARKVILLE","US","36","STF","LE","OPERATIONAL IFR","2007/05/22",33,26,32.23,"N",33.44228611,88,50,51.42,"W",-88.84761666,"F",320.4,"36X"
"2026/02/19","11458.2","A","MS","UTA","TUNICA","US","35","UTA","LD","OPERATIONAL IFR","2004/12/15",34,41,56.9375,"N",34.6991493,90,21,9.5579,"W",-90.35265497,"Z",206.2,"46Y"
"2026/02/19","11462.","A","MS","TUP","TUPELO","US","36","TUP","LD","OPERATIONAL IFR","2005/09/20",34,16,52.4484,"N",34.28123566,88,46,15.4486,"W",-88.77095794,"F",351.4,"22X"
"2026/02/19","11567.","A","MO","BBG","BRANSON","US","32","BBG","LD","OPERATIONAL IFR","2009/03/16",36,32,35.97,"N",36.543325,93,12,33.24,"W",-93.20923333,"O",1233.4,"50Y"
"2026/02/19","11605.","A","MO","CGI","CAPE GIRARDEAU","US","10","CGI","LD","OPERATIONAL IFR","2008/11/20",37,13,20.8126,"N",37.22244794,89,33,23.1231,"W",-89.55642308,"T",354.2,"32X"
"2026/02/19","11651.1","A","MO","COU","COLUMBIA","US","02","COU","LD","OPERATIONAL IFR","1901/01/01",38,49,37.1503,"N",38.82698619,92,12,49.7679,"W",-92.21382441,"T",883.5,"44X"
"2026/02/19","11730.","A","MO","TBN","FORT LEONARD WOOD","US","15","TBN","LD","OPERATIONAL IFR","1981/05/15",37,44,1.1257,"N",37.73364602,92,8,7.1883,"W",-92.13533008,"T",1168.7,"46X"
"2026/02/19","11808.","A","MO","JEF","JEFFERSON CITY","US","30","JEF","LD","OPERATIONAL IFR","1987/11/19",38,35,48.098,"N",38.59669388,92,10,2.8736,"W",-92.16746488,"T",557.1,"42X"
"2026/02/19","11810.","A","MO","JLN","JOPLIN","US","18","JQX","LD","OPERATIONAL IFR","2001/04/13",37,8,35.0676,"N",37.14307433,94,29,57.1659,"W",-94.49921275,"T",999.5,"26X"
"2026/02/19","11816.","A","MO","MKC","KANSAS CITY","US","04","GQR","LD","OPERATIONAL IFR","2017/07/03",39,7,40.9316,"N",39.12803655,94,35,16.1,"W",-94.58780555,"T",756,"54Y"
"2026/02/19","11816.","A","MO","MKC","KANSAS CITY","US","19","MKC","LD","OPERATIONAL IFR","2017/06/30",39,6,51.5605,"N",39.11432236,94,35,47.3609,"W",-94.59648913,"T",760.5,"36X"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","01L","DOT","LD","OPERATIONAL IFR","2010/12/10",39,19,30.0746,"N",39.32502072,94,43,8.2388,"W",-94.71895522,"T",988.8,"42X"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","01R","PVL","LD","OPERATIONAL IFR","1995/01/05",39,18,35.6272,"N",39.30989644,94,42,5.4664,"W",-94.70151844,"T",960,"44Y"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","09","RNI","LD","OPERATIONAL IFR","1901/01/01",39,17,18.904,"N",39.28858444,94,41,21.7047,"W",-94.68936241,"T",1032.1,"34X"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","19L","DYH","LD","OPERATIONAL IFR","1993/12/09",39,16,43.6236,"N",39.27878433,94,42,38.5532,"W",-94.71070922,"T",1017.5,"32Y"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","19R","PAJ","LD","OPERATIONAL IFR","2008/08/12",39,17,25.7846,"N",39.29049572,94,43,51.9618,"W",-94.7311005,"T",1026,"28X"
"2026/02/19","11816.6","A","MO","MCI","KANSAS CITY","US","27","UQY","LD","OPERATIONAL IFR","1999/11/15",39,17,25.6745,"N",39.29046513,94,43,54.5943,"W",-94.73183175,"T",1024.3,"34X"
"2026/02/19","11834.","A","MO","IRK","KIRKSVILLE","US","36","IRK","LD","OPERATIONAL IFR","1901/01/01",40,6,12.6791,"N",40.10352197,92,32,33.542,"W",-92.54265055,"T",980.7,"52X"
"2026/02/19","11921.","A","MO","MYJ","MEXICO","US","24","EYR","LE","OPERATIONAL IFR","2005/05/12",39,9,13.5955,"N",39.15377652,91,49,46.0373,"W",-91.8294548,"T",836.4,"32X"
"2026/02/19","11943.","A","MO","GPH","MOSBY","US","18","CUE","LD","OPERATIONAL IFR","2007/12/20",39,19,20.126,"N",39.32225722,94,18,37.1975,"W",-94.31033263,"F",783.9,"42Y"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","06","JAK","LE","OPERATIONAL RESTRICTED","2018/02/12",38,44,40.533,"N",38.7445925,90,22,58.4278,"W",-90.38289661,"T",555.1,"40X"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","11","OGZ","LD","OPERATIONAL IFR","2006/04/13",38,44,36.5929,"N",38.74349802,90,22,41.4734,"W",-90.37818705,"T",562.6,"56Y"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","12L","LDZ","LD","OPERATIONAL IFR","1996/01/04",38,44,10.3827,"N",38.73621741,90,20,12.0493,"W",-90.33668036,"T",614.1,"26X"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","12R","LMR","LD","OPERATIONAL IFR","2008/11/20",38,44,7.6656,"N",38.73546266,90,20,39.8597,"W",-90.34440547,"T",606.5,"34X"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","24","STL","LD","OPERATIONAL RESTRICTED","2018/02/12",38,44,40.533,"N",38.7445925,90,22,58.4278,"W",-90.38289661,"T",555.1,"40X"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","29","RQN","LD","OPERATIONAL IFR","2006/04/13",38,45,43.8773,"N",38.76218813,90,24,45.2373,"W",-90.41256591,"T",628,"56Y"
"2026/02/19","12077.","A","MO","STL","ST LOUIS","US","30R","SJW","LD","OPERATIONAL IFR","1998/02/03",38,45,14.1233,"N",38.75392313,90,22,7.9077,"W",-90.36886325,"T",541,"50X"
"2026/02/19","12138.","A","MO","SGF","SPRINGFIELD","US","02","SGF","LD","OPERATIONAL IFR","2011/03/30",37,15,20.0922,"N",37.25558116,93,22,41.7206,"W",-93.37825572,"T",1269.5,"36X"
"2026/02/19","12138.","A","MO","SGF","SPRINGFIELD","US","14","GWA","LD","OPERATIONAL IFR","1980/01/01",37,14,11.3327,"N",37.2364813,93,22,49.7416,"W",-93.38048377,"T",1285.6,"34X"
"2026/02/19","12265.","A","MT","BIL","BILLINGS","US","10L","BIL","LD","OPERATIONAL IFR","2017/12/19",45,48,52.6792,"N",45.81463311,108,33,30.5026,"W",-108.55847294,"Z",3594.4,"52X"
"2026/02/19","12265.","A","MT","BIL","BILLINGS","US","28R","BMO","LD","OPERATIONAL IFR","1997/12/04",45,48,52.6792,"N",45.81463311,108,33,30.5026,"W",-108.55847294,"T",3594.4,"52X"
"2026/02/19","12286.","A","MT","BTM","BUTTE","US","15","BEY","LD","OPERATIONAL RESTRICTED","2019/12/10",45,56,20.6047,"N",45.93905686,112,29,26.9945,"W",-112.4908318,"T",5564.8,"46X"
"2026/02/19","12381.","A","MT","GTF","GREAT FALLS","US","03","SMR","LD","OPERATIONAL IFR","2007/04/16",47,29,29.9038,"N",47.49163994,111,20,59.1806,"W",-111.34977238,"T",3658.7,"50X"
"2026/02/19","12597.","A","NE","AIA","ALLIANCE","US","30","BYE","LD","OPERATIONAL IFR","2007/12/20",42,3,45.7982,"N",42.06272172,102,49,11.9435,"W",-102.8199843,"T",3941.4,"20Y"
"2026/02/19","12783.","A","NE","EAR","KEARNEY","US","36","EAR","LD","OPERATIONAL IFR","1983/10/05",40,44,21.2211,"N",40.73922808,99,0,27.5126,"W",-99.00764238,"T",2141,"46X"
"2026/02/19","12808.","A","NE","MCK","MC COOK","US","12","MCK","LD","OPERATIONAL IFR","2005/12/22",40,12,4.5685,"N",40.20126902,100,34,49.6116,"W",-100.58044766,"T",2550.8,"46Y"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","14L","RAY","LD","OPERATIONAL IFR","2006/04/13",41,17,34.3916,"N",41.29288655,95,52,43.9235,"W",-95.87886763,"T",993.6,"54Y"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","14R","OMA","LD","OPERATIONAL IFR","2016/05/20",41,17,24.08,"N",41.29002222,95,53,4.26,"W",-95.88451666,"F",984,"40X"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","18","PPY","LD","OPERATIONAL IFR","1901/01/01",41,17,17.5119,"N",41.28819775,95,53,46.0802,"W",-95.89613338,"T",991.8,"46X"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","32L","ENF","LD","OPERATIONAL IFR","2010/12/10",41,18,57.1988,"N",41.31588855,95,54,33.3679,"W",-95.90926886,"T",996.8,"56X"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","32R","EDI","LD","OPERATIONAL IFR","2004/09/30",41,18,56.2115,"N",41.3156143,95,54,12.8168,"W",-95.90356022,"T",1000.3,"48Y"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","36","OGN","LD","OPERATIONAL IFR","1980/01/01",41,18,58.8829,"N",41.31635636,95,53,45.5263,"W",-95.89597952,"K",997.4,"44X"
"2026/02/19","12915.","A","NE","BFF","SCOTTSBLUFF","US","12","RMT","LD","OPERATIONAL IFR","2006/08/03",41,51,47.5568,"N",41.86321022,103,34,54.9539,"W",-103.58193163,"T",3951.5,"40Y"
"2026/02/19","12915.","A","NE","BFF","SCOTTSBLUFF","US","30","BFF","LD","OPERATIONAL IFR","1984/10/23",41,53,3.0231,"N",41.88417308,103,36,27.9491,"W",-103.60776363,"T",3968.5,"30X"
"2026/02/19","13048.","A","NV","EKO","ELKO","US","24","EKO","DD","OPERATIONAL RESTRICTED","2018/02/13",40,49,20.4699,"N",40.82235275,115,48,5.1483,"W",-115.80143008,"T",5062.5,"22X"
"2026/02/19","13082.","A","NV","VGT","LAS VEGAS","US","12L","HWG","LD","OPERATIONAL IFR","2005/10/27",36,12,14.0283,"N",36.20389675,115,11,3.6729,"W",-115.18435358,"T",2150.8,"44X"
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","01L","CUA","LD","OPERATIONAL IFR","2004/08/24",36,6,1.7244,"N",36.100479,115,9,25.0625,"W",-115.1569618,"T",2089.4,"38X"
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","26L","RLE","LD","OPERATIONAL IFR","2013/06/21",36,4,22.2517,"N",36.07284769,115,9,53.2672,"W",-115.16479644,"T",2182.2,"52X"
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","26R","LAS","LD","OPERATIONAL IFR","2004/08/04",36,4,30.5228,"N",36.07514522,115,10,19.1659,"W",-115.17199052,"T",2201.5,"40X"
"2026/02/19","13123.","A","NV","RNO","RENO","US","17R","RNO","LD","OPERATIONAL IFR","1901/01/01",39,28,48.3183,"N",39.48008841,119,46,6.1675,"W",-119.76837986,"T",4433.4,"46X"
"2026/02/19","13123.","A","NV","RNO","RENO","US","35L","AGY","LD","OPERATIONAL IFR","2007/08/30",39,31,0.2724,"N",39.51674233,119,46,12.5676,"W",-119.77015766,"T",4434.8,"36X"
"2026/02/19","13124.","A","NV","RTS","RENO","US","32","RTS","LD","OPERATIONAL IFR","2009/07/02",39,41,10.43,"N",39.68623055,119,52,56.39,"W",-119.88233055,"F",5040.1,"56X"
"2026/02/19","13312.","A","NH","LCI","LACONIA","US","08","LCI","LD","OPERATIONAL RESTRICTED","2018/02/14",43,34,34.547,"N",43.57626305,71,24,15.33,"W",-71.40425833,"F",523.7,"22X"
"2026/02/19","13317.","A","NH","LEB","LEBANON","US","18","DVR","LD","OPERATIONAL RESTRICTED","2018/02/14",43,36,56.4209,"N",43.61567247,72,18,17.8878,"W",-72.30496883,"Z",617.2,"56X"
"2026/02/19","13332.","A","NH","MHT","MANCHESTER","US","17","MNA","LD","OPERATIONAL RESTRICTED","2019/05/29",42,56,42.1329,"N",42.94503691,71,26,35.3868,"W",-71.443163,"F",219.9,"28X"
"2026/02/19","13332.","A","NH","MHT","MANCHESTER","US","35","MHT","LD","OPERATIONAL RESTRICTED","2022/09/19",42,56,42.1329,"N",42.94503691,71,26,35.3868,"W",-71.443163,"K",219.9,"28X"
"2026/02/19","13487.","A","NJ","ACY","ATLANTIC CITY","US","13","PVO","LD","OPERATIONAL IFR","2006/08/21",39,27,58.0428,"N",39.466123,74,35,36.8613,"W",-74.59357258,"T",86.9,"28X"
"2026/02/19","13487.","A","NJ","ACY","ATLANTIC CITY","US","31","ACY","LD","OPERATIONAL IFR","2004/08/25",39,27,58.0428,"N",39.466123,74,35,36.8613,"W",-74.59357258,"T",86.9,"28X"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","04L","EWR","LD","OPERATIONAL IFR","1988/11/17",40,42,15.687,"N",40.7043575,74,9,33.7352,"W",-74.15937088,"T",23.1,"44Y"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","04R","EZA","LD","OPERATIONAL RESTRICTED","2018/02/07",40,41,43.5458,"N",40.69542938,74,9,41.6251,"W",-74.16156252,"T",32.9,"24X"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","11","GPR","LD","OPERATIONAL IFR","2009/10/15",40,42,9.5311,"N",40.70264752,74,10,4.0435,"W",-74.16778986,"T",20.8,"28Y"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","22L","LSQ","LD","OPERATIONAL IFR","1988/10/20",40,41,43.5458,"N",40.69542938,74,9,41.6251,"W",-74.16156252,"T",32.9,"24X"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","22R","JNN","LD","OPERATIONAL IFR","1999/07/13",40,42,15.687,"N",40.7043575,74,9,33.7352,"W",-74.15937088,"T",23.1,"44Y"
"2026/02/19","14349.","A","NJ","TEB","TETERBORO","US","06","TEB","LD","OPERATIONAL IFR","2024/03/20",40,51,31.613,"N",40.85878138,74,3,14.8459,"W",-74.05412386,"T",19.1,"54Y"
"2026/02/19","14349.","A","NJ","TEB","TETERBORO","US","19","TJL","LD","OPERATIONAL IFR","2023/04/24",40,50,12.9354,"N",40.8369265,74,3,37.783,"W",-74.06049527,"T",35,"38Y"
